B5_x,B5_y,B4_x,B4_y,B3_x,B3_y,B2_x,B2_y,B1_x,B1_y
0.009130614,0.000294815,0.009462372,0.000321775,0.023626533,0.000710462,0.057809605,0.001137975,0.155238701,0.001767432
0.009393988,0.000306318,0.009754387,0.000337925,0.024365762,0.000721119,0.059621102,0.001190605,0.160213829,0.001803206
0.009664959,0.0003062,0.010055415,0.000350599,0.02512812,0.000746945,0.061489364,0.001217794,0.165348401,0.001817697
0.009943745,0.000310706,0.010365733,0.000356992,0.025914331,0.000760986,0.063416169,0.001203325,0.170647527,0.001856188
0.010230574,0.000330511,0.010685627,0.000376956,0.026725141,0.000766377,0.065403351,0.001205233,0.176116481,0.001867962
0.010525676,0.000334543,0.011015393,0.000392209,0.027561319,0.000773147,0.067452803,0.001244665,0.181760706,0.001845999
0.01082929,0.000346046,0.011355336,0.000400733,0.02842366,0.000790197,0.069566475,0.001261201,0.187585817,0.00192185
0.011141663,0.000345334,0.01170577,0.000396471,0.029312982,0.000802107,0.071746381,0.001262632,0.193597614,0.001935209
0.011463045,0.000353043,0.012067019,0.000413182,0.030230129,0.000841723,0.073994595,0.001261042,0.199802078,0.001970077
0.011793698,0.000370831,0.012439416,0.000409705,0.031175972,0.000838213,0.076313259,0.001294751,0.206205384,0.00195853
0.012133889,0.000384351,0.012823306,0.000428884,0.032151408,0.000851376,0.078704579,0.001289822,0.212813905,0.00203438
0.012483892,0.000407001,0.013219043,0.000438866,0.033157364,0.000872438,0.081170832,0.001331321,0.219634217,0.001994078
0.012843991,0.000400716,0.013626992,0.00045782,0.034194795,0.000887483,0.083714367,0.001359306,0.226673108,0.00208057
0.013214478,0.00041388,0.014047531,0.000455801,0.035264684,0.000906288,0.086337606,0.001376955,0.233937584,0.002082608
0.013595651,0.000428703,0.014481048,0.000488102,0.036368049,0.000916568,0.089043044,0.001346108,0.241434873,0.002106155
0.013987819,0.000440325,0.014927944,0.00049427,0.037505935,0.000962077,0.09183326,0.001401441,0.249172437,0.002134005
0.014391299,0.000439969,0.015388631,0.000495728,0.038679424,0.000943522,0.094710908,0.001421793,0.257157977,0.002165704
0.014806418,0.000450524,0.015863536,0.000511991,0.039889629,0.000986273,0.097678729,0.001394286,0.265399439,0.002192195
0.015233511,0.00046345,0.016353097,0.000514459,0.041137699,0.000982637,0.100739548,0.001436421,0.273905025,0.002173629
0.015672923,0.000468431,0.016857765,0.000534534,0.042424819,0.000993293,0.10389628,0.001448664,0.282683201,0.00223046
0.01612501,0.000481832,0.017378008,0.000545301,0.043752211,0.00102777,0.107151931,0.001482055,0.291742701,0.002256272
0.016590138,0.00047946,0.017914306,0.000574574,0.045121133,0.001041309,0.110509598,0.00150193,0.301092543,0.002237479
0.017068682,0.000511479,0.018467155,0.000572443,0.046532887,0.001060491,0.11397248,0.001507336,0.310742031,0.00228797
0.017561031,0.000507329,0.019037065,0.000590276,0.047988812,0.001093839,0.117543874,0.001546451,0.320700768,0.002277782
0.018067581,0.000515155,0.019624563,0.000603622,0.04949029,0.001078669,0.121227179,0.001561238,0.330978665,0.002334613
0.018588742,0.000543854,0.020230192,0.00062067,0.051038747,0.001102865,0.125025903,0.001547246,0.341585951,0.002375595
0.019124936,0.000552749,0.02085451,0.000622577,0.052635651,0.001115653,0.128943662,0.001617206,0.352533181,0.002360651
0.019676597,0.000573858,0.021498096,0.000646466,0.05428252,0.001129443,0.132984186,0.001626269,0.363831251,0.002396652
0.020244171,0.000586902,0.022161543,0.000662953,0.055980916,0.001141228,0.137151323,0.001628336,0.375491405,0.002459144
0.020828117,0.000602675,0.022845465,0.000667215,0.057732452,0.001156523,0.141449039,0.001665543,0.387525245,0.002458464
0.021428906,0.000592832,0.023550493,0.000685047,0.059538789,0.001189495,0.145881426,0.001678263,0.39994475,0.002470238
0.022047025,0.000619871,0.024277278,0.000692786,0.061401644,0.001205542,0.150452705,0.001722624,0.412762277,0.002519371
0.022682974,0.00060564,0.025026493,0.000730919,0.063322784,0.001209178,0.155167227,0.001723578,0.425990584,0.00251756
0.023337267,0.000631967,0.025798829,0.000728452,0.065304033,0.001226228,0.160029482,0.001735822,0.439642835,0.002542466
0.024010433,0.000646553,0.026595,0.000744826,0.067347271,0.00124215,0.165044099,0.001806577,0.453732617,0.002573712
0.024703017,0.000665883,0.027415742,0.000774211,0.069454438,0.001243027,0.170215851,0.001787974,0.468273951,0.002582769
0.025415579,0.000684621,0.028261812,0.000804718,0.071627534,0.001263838,0.175549663,0.001818343,0.48328131,0.002633713
0.026148694,0.00069138,0.029133992,0.000804605,0.073868622,0.001276877,0.181050613,0.001860161,0.498769628,0.002604958
0.026902956,0.000699089,0.030033089,0.000815933,0.07617983,0.001319502,0.186723939,0.001868429,0.51475432,0.00267311
0.027678975,0.000722214,0.030959932,0.000842626,0.078563351,0.001315741,0.192575041,0.001876379,0.531251293,0.002687828
0.028477378,0.000721384,0.031915379,0.000844084,0.081021448,0.001323514,0.198609492,0.001926147,0.548276965,0.002702545
0.029298811,0.000754707,0.032900311,0.000855749,0.083556454,0.001348211,0.204833035,0.00197019,0.56584828,0.002673563
0.030143939,0.000764432,0.033915639,0.000861805,0.086170775,0.001380055,0.211251597,0.001956516,0.583982725,0.00275281
0.031013444,0.000770124,0.0349623,0.000926967,0.088866894,0.001379052,0.217871288,0.002009622,0.602698347,0.002779301
0.031908031,0.000776291,0.036041263,0.00090734,0.091647369,0.001399612,0.22469841,0.002012007,0.622013771,0.002796735
0.032828421,0.000804753,0.037153523,0.000918556,0.094514839,0.001403123,0.231739465,0.002057323,0.641948222,0.002834547
0.033775361,0.000832384,0.038300108,0.000937622,0.097472028,0.001426817,0.239001155,0.002058436,0.662521536,0.002843151
0.034749615,0.000827522,0.039482078,0.000957698,0.100521741,0.001465556,0.246490395,0.002062888,0.683754189,0.002897719
0.035751972,0.000849342,0.040700524,0.000987195,0.103666873,0.001457031,0.254214314,0.002146046,0.705667311,0.002907681
0.036783242,0.000862743,0.041956572,0.000998186,0.106910411,0.001480224,0.262180266,0.002130941,0.728282711,0.002954323
0.037844258,0.000884919,0.043251383,0.00100099,0.110255433,0.001522975,0.270395836,0.002156063,0.751622894,0.002919908
0.03893588,0.000911839,0.044586153,0.001025552,0.113705115,0.001527488,0.278868846,0.002186114,0.775711089,0.002945267
0.04005899,0.000910772,0.045962114,0.001042936,0.11726273,0.001557952,0.287607363,0.002195336,0.800571269,0.003016136
0.041214497,0.000942791,0.047380539,0.001064807,0.120931656,0.00154366,0.296619706,0.002238744,0.826228174,0.003034702
0.042403334,0.000926545,0.048842738,0.001080733,0.124715376,0.001581647,0.305914456,0.002233179,0.852707337,0.003056892
0.043626463,0.000959275,0.050350061,0.001081294,0.128617481,0.001611861,0.315500462,0.002303299,0.880035112,0.00307659
0.044884873,0.000968288,0.051903901,0.00109565,0.132641676,0.001614494,0.325386852,0.002262594,0.908238693,0.003042174
0.046179582,0.000983705,0.053505694,0.00111023,0.13679178,0.001636182,0.335583037,0.002292168,0.93734615,0.003127308
0.047511638,0.000998766,0.055156919,0.001150382,0.141071733,0.001676551,0.346098725,0.002331919,0.96738645,0.003140893
0.048882116,0.00099924,0.056859102,0.00113939,0.145485597,0.001703756,0.356943929,0.002368489,0.998389489,0.003178932
0.050292127,0.001036596,0.058613816,0.001151167,0.150037562,0.001727827,0.368128974,0.002378824,1.03038612,0.00318663
0.051742809,0.00102616,0.060422682,0.00117943,0.15473195,0.001717672,0.379664508,0.002466275,1.063408188,0.003190706
0.053235336,0.001070632,0.062287371,0.001185711,0.159573217,0.001759043,0.391561515,0.00245276,1.097488555,0.003200668
0.054770915,0.001070632,0.064209605,0.001227545,0.164565957,0.00179703,0.403831321,0.00245753,1.132661138,0.003239159
0.056350789,0.001100042,0.066191161,0.001234835,0.169714911,0.001800666,0.416485609,0.00245594,1.168960941,0.003213348
0.057976234,0.001097077,0.068233869,0.001255584,0.175024965,0.001839404,0.429536427,0.002517951,1.206424088,0.003287613
0.059648565,0.001131943,0.070339617,0.001274426,0.180501161,0.001842288,0.442996199,0.002519382,1.245087864,0.003272896
0.061369135,0.001125302,0.07251035,0.001278576,0.186148697,0.001876639,0.456877741,0.002525742,1.284990746,0.003304821
0.063139334,0.001166097,0.074748073,0.001298203,0.191972933,0.001931676,0.471194269,0.002596975,1.326172445,0.003265424
0.064960596,0.001142853,0.077054854,0.001305045,0.197979398,0.001923652,0.485959414,0.002604448,1.368673946,0.003320897
0.066834392,0.001169417,0.079432823,0.001333869,0.204173794,0.001945967,0.501187234,0.002626072,1.412537545,0.003292821
0.068762237,0.001213058,0.081884179,0.001343963,0.210562001,0.001987715,0.516892225,0.00265183,1.457806895,0.00333018
0.070745692,0.001188747,0.084411186,0.001351253,0.217150083,0.001992354,0.533089342,0.002698895,1.504527049,0.003427314
0.07278636,0.001209026,0.087016177,0.001365496,0.223944293,0.00204902,0.549794005,0.002718134,1.552744501,0.003425503
0.074885891,0.001217565,0.089701561,0.001406097,0.230951081,0.002054286,0.567022118,0.002687924,1.602507239,0.003411012
0.077045983,0.001222664,0.092469817,0.001407218,0.238177098,0.00207284,0.584790084,0.00273785,1.653864785,0.003420069
0.079268383,0.001246619,0.095323504,0.00140576,0.245629204,0.002097162,0.60311482,0.002797317,1.70686825,0.003411465
0.081554889,0.001281959,0.098265258,0.001437949,0.253314471,0.002123113,0.622013771,0.002812422,1.761570383,0.003469202
0.083907349,0.001278283,0.101297797,0.00144266,0.261240195,0.002158341,0.641504933,0.002803518,1.818025624,0.003421201
0.086327666,0.001291091,0.104423922,0.001466437,0.269413901,0.002206859,0.661606861,0.002825301,1.876290156,0.00350475
0.088817798,0.001311251,0.107646521,0.001482699,0.277843346,0.002197331,0.682338694,0.002822757,1.936421964,0.003507693
0.091379757,0.001320857,0.110968573,0.001530365,0.286536532,0.002237825,0.703720172,0.002897329,1.998480891,0.003512901
0.094015617,0.001325719,0.114393145,0.001540347,0.295501711,0.002264152,0.72577165,0.002907028,2.062528698,0.003526033
0.096727508,0.001362007,0.117923402,0.001541469,0.304747394,0.002262523,0.748514125,0.002900032,2.128629125,0.003498183
0.099517624,0.001366514,0.121562606,0.001567489,0.314282356,0.002317183,0.771969248,0.002914024,2.196847954,0.003546864
0.102388222,0.001401498,0.125314117,0.001601136,0.324115649,0.002317935,0.79615935,0.002944234,2.267253077,0.003517203
0.105341622,0.001410392,0.129181404,0.001612688,0.334256607,0.002369086,0.821107464,0.003037409,2.339914561,0.003602563
0.108380213,0.00142237,0.133168038,0.00162166,0.344714856,0.002388518,0.846837341,0.002972219,2.414904718,0.003577204
0.111506453,0.001430434,0.137277702,0.001644316,0.355500323,0.002419734,0.873373479,0.003005927,2.492298178,0.003627016
0.114722869,0.001457473,0.141514193,0.001653849,0.366623247,0.002412212,0.900741142,0.003058875,2.572171963,0.003586261
0.118032064,0.001488187,0.145881426,0.001690973,0.378094187,0.002459978,0.928966387,0.003042179,2.654605562,0.003582185
0.121436712,0.001461505,0.150383435,0.001698263,0.38992403,0.002490944,0.958076086,0.003076524,2.739681014,0.003634035
0.124939568,0.001504197,0.155024379,0.001753443,0.402124006,0.002504233,0.988097954,0.003113253,2.827482984,0.003641281
0.128543464,0.001529812,0.159808546,0.001756247,0.414705696,0.002519277,1.019060575,0.003181465,2.918098854,0.003620676
0.132251315,0.001538825,0.164740356,0.00179539,0.427681042,0.002529306,1.050993427,0.003184327,3.011618803,0.003649432
0.13606612,0.001562899,0.169824365,0.001818045,0.441062363,0.002549616,1.083926914,0.003214378,3.108135903,0.003624299
0.139990963,0.001568354,0.175065271,0.00182713,0.45486236,0.002570176,1.117892391,0.003234413,3.207746206,0.003672074
0.144029018,0.001595393,0.180467915,0.001865487,0.469094132,0.002609918,1.152922195,0.003205951,3.310548845,0.003679546
0.148183552,0.001615316,0.186037288,0.001913714,0.483771189,0.002656555,1.189049679,0.003246179,3.416646128,0.003687244
0.152457923,0.001658839,0.191778536,0.001916406,0.498907462,0.002650412,1.226309238,0.003198001,3.526143643,0.003642186
0.15685559,0.001678524,0.197696964,0.001949716,0.514517321,0.002666835,1.264736347,0.00323489,3.639150361,0.003686791
0.161380107,0.001656348,0.203798039,0.001959586,0.530615583,0.002672853,1.304367592,0.003275117,3.755778747,0.003659394
0.166035135,0.001707105,0.210087397,0.001980447,0.547217528,0.002737418,1.345240705,0.003318842,3.876144867,0.003711018
0.170824438,0.001755489,0.216570849,0.002019028,0.564338916,0.002722499,1.387394601,0.00326987,4.00036851,0.003677055
0.175751888,0.001758691,0.223254386,0.002055367,0.581996,0.002763494,1.430869413,0.003340149,4.128573304,0.003705357
0.180821472,0.00177648,0.230144182,0.002074321,0.60020554,0.002796466,1.475706533,0.003346509,4.260886836,0.00365147
0.186037288,0.001792252,0.237246602,0.002078359,0.618984822,0.002831946,1.521948651,0.003347304,4.397440784,0.003727773
0.191403555,0.001845737,0.244568207,0.002136007,0.638351672,0.002848745,1.569639792,0.003355254,4.538371048,0.003757208
0.196924613,0.001834352,0.252115763,0.002166737,0.658324473,0.002879836,1.618825363,0.00343396,4.683817879,0.003718943
0.202604926,0.00186815,0.259896242,0.002163709,0.678922185,0.002906916,1.669552192,0.003402318,4.833926025,0.003693131
0.208449088,0.001895307,0.267916832,0.002198029,0.700164359,0.002937631,1.721868575,0.003429826,4.988844875,0.003710339
0.214461826,0.001914044,0.276184944,0.002199038,0.722071161,0.002957189,1.775824323,0.003446521,5.148728601,0.003732075
0.220648002,0.001947961,0.284708216,0.002242667,0.744663385,0.002956186,1.831470805,0.003459877,5.313736321,0.003688829
0.227012619,0.001961718,0.293494522,0.002262855,0.767962476,0.002981259,1.888861001,0.003492154,5.484032249,0.003722112
0.233560825,0.001998836,0.30255198,0.002282931,0.791990551,0.003017365,1.948049553,0.003493903,5.659785862,0.00372166
0.240297914,0.001988756,0.311888958,0.002339457,0.816770418,0.003076289,2.009092813,0.003450655,5.841172071,0.003714188
0.247229335,0.002028128,0.321514082,0.002349775,0.8423256,0.003066259,2.072048898,0.00352793,6.028371389,0.003715546
0.254360693,0.002081494,0.331436245,0.002354262,0.868680355,0.003079673,2.136977748,0.003533336,6.221570117,0.003702414
0.261697757,0.002066789,0.341664613,0.002372094,0.895859699,0.003131325,2.203941182,0.003591848,6.420960526,0.003742264
0.269246459,0.002092641,0.352208636,0.002411125,0.923889433,0.003134459,2.273002953,0.003530315,6.626741047,0.003743849
0.277012904,0.002111734,0.363078055,0.002440397,0.952796164,0.003132579,2.344228815,0.003575471,6.839116473,0.003745887
0.285003373,0.002148853,0.374282912,0.002446566,0.982607331,0.003169813,2.417686581,0.003526022,7.058298159,0.003679998
0.293224328,0.002171622,0.38583356,0.002483689,1.013351232,0.003169688,2.493446188,0.003632712,7.284504233,0.003692451
0.301682418,0.002195815,0.397740669,0.002500737,1.045057052,0.00323676,2.571579766,0.003586919,7.517959815,0.003673432
0.310384482,0.002203997,0.410015241,0.002521037,1.077754885,0.003246037,2.652161706,0.003617289,7.758897239,0.003688376
0.319337558,0.002230324,0.422668614,0.002547282,1.111475771,0.003267601,2.735268726,0.003611247,8.007556285,0.003650111
0.328548887,0.002291991,0.435712481,0.002565227,1.146251719,0.003263714,2.820979954,0.003559253,8.264184417,0.003664375
0.338025917,0.00230053,0.44915889,0.002595397,1.18211574,0.003309098,2.909376992,0.003611088,8.529037031,0.003697886
0.347776314,0.002298869,0.463020266,0.002605378,1.219101877,0.003327652,3.000544002,0.003691701,8.802377706,0.003695621
0.357807962,0.002325908,0.477309414,0.002650129,1.25724524,0.003322512,3.094567784,0.003658788,9.08447847,0.003698565
0.368128974,0.002371091,0.492039536,0.002635212,1.296582035,0.003363131,3.191537855,0.003680889,9.375620069,0.003667998
0.378747696,0.002355437,0.50722424,0.00271731,1.337149604,0.003375794,3.291546539,0.003706489,9.676092246,0.003685885
0.389672717,0.002388879,0.522877555,0.002720226,1.378986454,0.003374164,3.394689054,0.003730498,9.986194028,0.003694942
0.400912872,0.002402636,0.539013944,0.002761051,1.422132299,0.00340701,3.501063598,0.003690588,10.306234029,0.003633809
0.41247725,0.002430386,0.555648313,0.002781575,1.466628094,0.003428323,3.610771451,0.003658629,10.636530751,0.003618412
0.424375204,0.002480549,0.572796031,0.002798062,1.512516078,0.003417541,3.723917063,0.003690111,10.977412903,0.003572223
0.436616355,0.002483277,0.59047294,0.002816792,1.559839809,0.003455277,3.840608157,0.00368391,11.32921973,0.003647168
0.449210604,0.002518261,0.608695372,0.002865243,1.608644209,0.003495144,3.960955835,0.003713962,11.692301348,0.003595544
0.462168136,0.002542928,0.627480162,0.002858065,1.658975606,0.003493389,4.085074677,0.003721117,12.067019096,0.003633356
0.475499429,0.002580995,0.646844664,0.002903489,1.710881775,0.003515328,4.213082854,0.003745285,12.45374589,0.003626111
0.489215265,0.002564037,0.666806769,0.002908872,1.764411989,0.003528994,4.345102242,0.003695994,12.852866599,0.00359577
0.503326736,0.002616335,0.68738492,0.002938257,1.81961706,0.003495771,4.481258533,0.003702037,13.264778427,0.003532599
0.517845254,0.002633531,0.708598127,0.002967193,1.876549393,0.003561589,4.621681361,0.003728749,13.689891307,0.00359328
0.53278256,0.002642781,0.73046599,0.003001288,1.935263029,0.003598949,4.766504419,0.003733996,14.128628309,0.003587619
0.548150734,0.00266721,0.753008711,0.003040319,1.995813702,0.003559834,4.915865592,0.003730498,14.581426061,0.003600299
0.563962205,0.002735874,0.776247117,0.003054787,2.058258891,0.003576884,5.069907083,0.003715075,15.048735188,0.00356226
0.58022976,0.002732079,0.800202677,0.0030872,2.122657869,0.003587541,5.228775553,0.003692973,15.531020752,0.003599393
0.596966554,0.002746191,0.824897524,0.003068245,2.189071768,0.00361625,5.392622259,0.003729703,16.028762723,0.003540977
0.614186123,0.002766826,0.850354472,0.003104247,2.257563631,0.003540528,5.561603196,0.003749419,16.542456451,0.00357426
0.631902393,0.002806079,0.87659704,0.003148885,2.328198473,0.003633802,5.735879248,0.003755302,17.072613161,0.003502259
0.65012969,0.002816515,0.903649474,0.003152699,2.401043344,0.003657872,5.915616342,0.003716983,17.619760464,0.003538486
0.668882756,0.002853278,0.931536765,0.003165821,2.476167391,0.003655365,6.100985601,0.003692496,18.184442878,0.003479164
0.688176756,0.00286739,0.960284679,0.003190832,2.553641926,0.003699244,6.292163513,0.003702355,18.767222374,0.0034529
0.708027294,0.002870237,0.989919775,0.003218983,2.633540491,0.003692725,6.489332095,0.003715075,19.368678929,0.003471013
0.728450423,0.002904272,1.020469432,0.003260817,2.715938928,0.003711279,6.692679069,0.003688362,19.989411112,0.003451994
0.74946266,0.002942221,1.051961874,0.003295024,2.800915455,0.003702503,6.902398038,0.003685023,20.630036673,0.003425276
0.771080997,0.002925262,1.084426196,0.003244218,2.888550735,0.003738359,7.118688673,0.003714121,21.291193159,0.003444069
0.793322917,0.002959772,1.117892391,0.003318353,2.978927955,0.003698993,7.341756899,0.003700606,21.973538551,0.003441352
0.816206408,0.003008038,1.152391377,0.003356822,3.072132905,0.003760173,7.571815097,0.003723184,22.677751916,0.003408295
0.839749976,0.003027724,1.187955028,0.003338204,3.168254059,0.003753528,7.809082302,0.003666897,23.404534083,0.003417578
0.863972661,0.003059625,1.224616199,0.003382394,3.267382661,0.003780608,8.053784412,0.003699175,24.154608344,0.003342407
0.888894052,0.00304409,1.262408761,0.003367365,3.369612806,0.003783491,8.306154404,0.003652428,24.92872117,0.003331991
0.914534303,0.003052391,1.30136763,0.003387104,3.475041537,0.003746132,8.566432556,0.003715075,25.727642953,0.003326784
0.940914151,0.003125205,1.341528798,0.003442397,3.58376893,0.003775969,8.834866674,0.003701719,26.552168779,0.003317501
0.968054928,0.003085952,1.38292937,0.003441275,3.695898196,0.003775342,9.11171233,0.003636369,27.40311921,0.003334708
0.995978584,0.003131491,1.425607594,0.003467856,3.811535771,0.003808816,9.397233106,0.003674688,28.28134111,0.003294406
1.024707701,0.003180231,1.469602899,0.00350397,3.930791425,0.003753779,9.691700839,0.003658947,29.187708482,0.00330301
1.054265513,0.003184975,1.514955932,0.0034904,4.05377836,0.003790763,9.99539589,0.003688203,30.123123338,0.003273349
1.084675923,0.003178927,1.561708593,0.003521579,4.180613321,0.003804177,10.308607401,0.003690111,31.088516599,0.00325365
1.115963525,0.00321569,1.609904076,0.003531449,4.311416704,0.003765814,10.631633575,0.003623808,32.08484902,0.00322897
1.148153621,0.003287081,1.659586907,0.0035596,4.446312675,0.003805055,10.964781961,0.003653541,33.113112148,0.003234405
1.181272245,0.003250318,1.710802988,0.003561955,4.585429282,0.00378136,11.308369745,0.003616176,34.174329306,0.003216517
1.215346179,0.003293959,1.763599634,0.003570703,4.728898581,0.003809568,11.662724051,0.003618243,35.269556611,0.003202253
1.25040298,0.003295382,1.818025624,0.003615005,4.876856761,0.003844922,12.028182254,0.003624603,36.399884031,0.003160592
1.286470998,0.003336059,1.87413124,0.003677363,5.029444268,0.003827245,12.4050923,0.003618402,37.566436461,0.003177573
1.323579402,0.003319456,1.931968317,0.003658858,5.186805946,0.003819848,12.793813042,0.003600434,38.770374851,0.003150176
1.361758203,0.003359658,1.991590289,0.00365325,5.349091169,0.003785999,13.194714572,0.003648294,40.012897354,0.003132742
1.401038275,0.003385629,2.053052239,0.003678821,5.516453986,0.003825615,13.608178584,0.003567203,41.295240524,0.003154252
1.441451386,0.003392745,2.116410951,0.003728058,5.689053265,0.003830128,14.034598729,0.003582944,42.618680542,0.003080892
1.483030217,0.003449194,2.181724959,0.003675344,5.867052846,0.00384605,14.474380997,0.003570701,43.984534492,0.003079986
1.525808395,0.003434963,2.249054606,0.003726039,6.050621692,0.003831382,14.927944096,0.003537311,45.394161665,0.003037872
1.569820514,0.003487142,2.318462095,0.003713029,6.239934055,0.00388178,15.395719857,0.003536675,46.848964916,0.003034023
1.615102168,0.003511928,2.390011551,0.003731198,6.43516964,0.003848307,15.878153642,0.003539219,48.350392059,0.00300957
1.661689976,0.003488447,2.463769077,0.003744432,6.636513772,0.003803676,16.375704769,0.003522683,49.899937308,0.003018174
1.709621615,0.003551062,2.539802814,0.003743872,6.844157577,0.003829,16.888846948,0.003493903,51.499142765,0.002957267
1.758935847,0.003513944,2.618183008,0.003835054,7.058298159,0.003798661,17.418068734,0.003482773,53.149599951,0.002968361
1.809672555,0.003502322,2.698982073,0.003818343,7.279138789,0.003848307,17.963873991,0.003498832,54.852951394,0.002949569
1.861872768,0.003554857,2.782274658,0.003773256,7.506889099,0.003838528,18.526782371,0.00350392,56.610892263,0.002957946
1.915578703,0.00356221,2.868137713,0.003823166,7.741765281,0.003814457,19.10732981,0.00346099,58.425172054,0.002954776
1.970833792,0.003567072,2.956650565,0.003831465,7.983990288,0.003827621,19.70606904,0.003436981,60.297596329,0.002933946
2.02768272,0.003607037,3.04789499,0.00383169,8.233794052,0.003833137,20.323570109,0.003407088,62.230028517,0.002895454
2.086171461,0.003621624,3.141955285,0.00386186,8.491413697,0.003820851,20.960420932,0.003468463,64.224391767,0.002843831
2.146347318,0.003622928,3.23891835,0.003859953,8.757093768,0.003829376,21.617227843,0.003417264,66.282670861,0.002825491
2.208258954,0.003637159,3.338873767,0.003855467,9.031086459,0.003787002,22.294616179,0.003420763,68.406914189,0.002834547
2.271956438,0.003654236,3.441913883,0.003850532,9.313651856,0.003833263,22.99323087,0.003366702,70.599235789,0.002822094
2.337491283,0.003635499,3.548133892,0.003860514,9.605058184,0.003789384,23.713737057,0.003408519,72.861817451,0.002806924
2.404916489,0.00367997,3.65763193,0.003907283,9.905582057,0.003792518,24.456820721,0.003345714,75.196910887,0.002783603
2.474286582,0.003668941,3.770509158,0.003893039,10.215508747,0.003780733,25.223189342,0.003339513,77.60683997,0.0027433
2.545657664,0.003708787,3.886869861,0.003898647,10.535132449,0.003813078,26.013572567,0.0033702,80.094003053,0.002753036
2.619087453,0.003703332,4.006821542,0.003901787,10.864756565,0.003784118,26.828722907,0.003393732,82.66087535,0.002672431
2.694635332,0.003748989,4.13047502,0.003903469,11.204693988,0.00376945,27.669416454,0.003348417,85.310011402,0.002701413
2.772362399,0.003732861,4.257944536,0.003903357,11.555267402,0.00372181,28.53645362,0.003306122,88.044047616,0.002712734
2.852331512,0.003766185,4.389347855,0.003922872,11.916809587,0.003763809,29.430659897,0.003293561,90.865704896,0.00266745
2.934607344,0.0037969,4.524806379,0.003945528,12.289663734,0.003751397,30.352886645,0.003249041,93.777791341,0.002674695
3.019256431,0.003778281,4.664445252,0.003961566,12.674183773,0.003701877,31.304011901,0.003241091,96.783205049,0.002644355
3.106347231,0.003781127,4.808393484,0.003921639,13.070734707,0.003743499,32.284941217,0.003276866,99.884936994,0.00266994
3.195950175,0.003782906,4.956784066,0.003934873,13.479692961,0.003732968,33.296608521,0.003229324,103.086074006,0.002592731
3.288137726,0.00380947,5.109754091,0.003957304,13.901446735,0.00373021,34.339977004,0.003214537,106.389801845,0.002580052
3.382984438,0.003816823,5.267444883,0.003929602,14.336396377,0.003679812,35.416040043,0.003172243,109.799408365,0.002575297
3.480567014,0.003816704,5.430002131,0.003957192,14.784954761,0.003650977,36.525822139,0.003200704,113.318286793,0.002540881
3.580964371,0.003810538,5.597576015,0.003951808,15.247547677,0.003676301,37.670379898,0.003156661,116.949939102,0.002549032
3.684257701,0.003807098,5.770321353,0.003949678,15.724614239,0.003681567,38.850803037,0.003168109,120.697979497,0.002510541
3.790530539,0.003854535,5.948397741,0.003941154,16.2166073,0.003640948,40.068215418,0.003136627,124.566138011,0.002485635
3.89986883,0.003866986,6.131969697,0.003980857,16.723993882,0.003627408,41.32377612,0.003095922,128.558264221,0.002512579
4.012360996,0.003903038,6.32120682,0.003918723,17.247255618,0.003651479,42.618680542,0.003132492,132.678331072,0.002416803
4.128098012,0.003820974,6.516283941,0.003949453,17.786889211,0.003623145,43.954161544,0.003055059,136.930438839,0.002482918
4.247173475,0.003865682,6.717381285,0.003948332,18.343406907,0.003579016,45.331490615,0.003095604,141.318819201,0.002442389
4.369683683,0.003902682,6.924684643,0.003954612,18.917336974,0.003569864,46.751979088,0.002996546,145.847839455,0.002377859
4.495727713,0.003842438,7.138385536,0.003925003,19.509224215,0.003570491,48.21697939,0.003003383,150.522006863,0.002424728
4.625407497,0.003864259,7.358681397,0.003947771,20.119630473,0.003569111,49.727886323,0.003018329,155.345973138,0.002374463
4.75882791,0.003917506,7.58577575,0.003902909,20.749135175,0.003509812,51.286138399,0.002964746,160.324539069,0.002321028
4.89609685,0.003937192,7.819878404,0.003889898,21.398335872,0.003550181,52.893219205,0.002980805,165.462659305,0.002327141
5.037325328,0.003889756,8.061205639,0.003940817,22.067848816,0.003511567,54.550658817,0.002956001,170.765447281,0.002328952
5.182627558,0.003879201,8.30998041,0.003910423,22.758309538,0.003511693,56.260035258,0.00298478,176.23818031,0.002285027
5.332121047,0.003924266,8.566432556,0.003921526,23.470373453,0.00351746,58.022975998,0.002891605,181.886304832,0.002260347
5.485926694,0.003893669,8.830799004,0.003919956,24.204716484,0.003486368,59.841159506,0.002889856,187.715441838,0.002279593
5.644168882,0.003931381,9.103323997,0.003911545,24.962035702,0.00346819,61.716316846,0.00287332,193.731392458,0.002228422
5.806975584,0.003875999,9.384259312,0.003889562,25.743049988,0.003460919,63.650233325,0.002879203,199.940143743,0.00220895
5.974478464,0.003934583,9.6738645,0.003916592,26.548500714,0.003434967,65.644750195,0.002862667,206.347874615,0.002218912
6.146812984,0.003884182,9.972407117,0.003896852,27.379152452,0.003398234,67.701766405,0.002879521,212.960962022,0.002230233
6.324118514,0.003929246,10.280162981,0.003905488,28.235793691,0.003367018,69.823240408,0.00285408,219.785987278,0.002186534
6.506538442,0.003936836,10.597416419,0.003900329,29.119237594,0.003401745,72.011192025,0.002806221,226.829742622,0.002162987
