Plot 1,Plot 2,theory1,theory2
55.53896845006146,72.33504426960073,32.750171052026126,72.40017105202611
55.57652840879346,72.7345525759803,32.790171052026125,72.49017105202611
55.57967327742147,73.32546387879935,32.830171052026124,72.58017105202612
55.722980175028574,74.27006647172279,32.87017105202612,72.67017105202612
55.74457417823683,74.81314691422803,32.91017105202612,72.76017105202612
56.18632898916589,74.9229457902297,32.95017105202612,72.85017105202611
56.54361014517661,75.04626342049522,32.99017105202612,72.94017105202612
56.621757110750615,75.24427709159745,33.03017105202612,73.03017105202612
56.56559704816177,75.43840073852887,33.07017105202612,73.12017105202612
56.45676505554991,75.91851846743265,33.11017105202612,73.21017105202611
56.280653419845244,76.90117485230647,33.15017105202612,73.30017105202612
56.23200831679744,77.37410144534614,33.19017105202612,73.39017105202612
56.14425058617884,77.7438871301145,33.23017105202612,73.48017105202612
55.726151131410525,77.72009082401418,33.27017105202612,73.57017105202611
55.59190343235841,77.62323105805928,33.31017105202612,73.66017105202612
55.306512857154296,77.36123806379709,33.35017105202612,73.75017105202612
55.1863344480426,77.07175980664424,33.39017105202612,73.84017105202612
55.07277302149832,76.86411041505417,33.43017105202612,73.93017105202611
54.986910412857,76.64843241799457,33.47017105202612,74.02017105202611
54.93214178266155,76.59441963993125,33.510171052026124,74.11017105202612
54.80067428884407,76.81961137805293,33.55017105202612,74.20017105202612
54.53507679534748,77.17327795197122,33.59017105202612,74.29017105202611
54.18537405438643,77.51645392690043,33.63017105202612,74.38017105202611
53.89430395132361,77.58888143308043,33.67017105202612,74.47017105202612
53.451929413737375,77.94046593387638,33.71017105202612,74.56017105202612
53.46046717147957,78.33487747835557,33.75017105202612,74.65017105202611
54.12665731851269,78.6916016422117,33.79017105202612,74.74017105202611
55.53529805386695,78.57037171434753,33.83017105202612,74.83017105202612
56.23812431786952,78.17930672673621,33.87017105202612,74.92017105202612
56.1621219551024,77.78945474156309,33.91017105202612,75.01017105202612
55.94829055552489,77.44900555278014,33.95017105202612,75.10017105202611
55.65460667968385,77.36084160174431,33.99017105202612,75.19017105202612
55.4541720951714,77.31414206021711,34.03017105202612,75.28017105202612
55.22340273121188,77.28236621544744,34.07017105202612,75.37017105202612
55.169240058316475,77.8277984552663,34.11017105202612,75.46017105202611
55.013684718399674,78.3233874977579,34.15017105202612,75.55017105202612
54.96899105452219,78.46923749612105,34.19017105202612,75.64017105202612
54.664765958996405,78.57805486817361,34.23017105202612,75.73017105202612
54.34728967192253,78.70397239061757,34.27017105202612,75.82017105202611
54.10512050970071,78.84987967511194,34.31017105202612,75.91017105202612
54.1837448752813,78.79099414295884,34.35017105202612,76.00017105202612
54.072662687875834,78.78755006105506,34.39017105202612,76.09017105202612
53.81007844468283,78.78757860927573,34.43017105202612,76.18017105202611
53.8048322860508,78.8256833308233,34.47017105202612,76.27017105202611
53.768414963861495,78.61591078491324,34.510171052026124,76.36017105202612
53.59936824286278,78.48482980814221,34.55017105202612,76.45017105202612
53.326448533931014,78.34647298206383,34.59017105202612,76.54017105202611
53.05965911106539,78.40666578017743,34.63017105202612,76.63017105202611
52.99730481737219,78.42324910796472,34.67017105202612,76.72017105202612
52.99685405276574,78.32523432188279,34.71017105202612,76.81017105202612
53.020118958469936,78.30785827740043,34.75017105202612,76.90017105202611
53.183974694419824,78.0410052186896,34.79017105202612,76.99017105202611
53.19508735529442,77.86434085071984,34.83017105202612,77.08017105202612
53.35767408395818,77.87873498325162,34.87017105202612,77.17017105202612
53.313874837953676,78.1806921308946,34.91017105202612,77.26017105202612
52.92237898084501,78.55006402074478,34.95017105202612,77.35017105202611
52.534647602624126,78.59982316589033,34.99017105202612,77.44017105202612
52.448895842706364,78.68886705315975,35.03017105202612,77.53017105202612
52.55316247892832,78.62342021679561,35.07017105202612,77.62017105202612
52.69561402024691,78.42923797381799,35.11017105202612,77.71017105202611
52.56189842585907,78.37071915245491,35.15017105202612,77.80017105202612
52.765642414698355,78.43240856538965,35.19017105202612,77.89017105202612
53.80293400572802,78.5009987995731,35.23017105202612,77.98017105202612
54.882862461515145,78.42196110116173,35.27017105202612,78.07017105202611
55.37077506773657,78.18108750822066,35.31017105202612,78.16017105202612
55.31138836845986,77.83959312932348,35.35017105202612,78.25017105202612
55.33767831674293,77.75643442918171,35.39017105202612,78.34017105202612
55.383314399690214,78.22100512338275,35.43017105202612,78.43017105202611
55.235144532311196,78.99323121049173,35.47017105202612,78.52017105202611
54.989092066553404,80.41645565142348,35.510171052026124,78.61017105202612
54.749589698183,82.19723429376725,35.55017105202612,78.70017105202612
54.784037940855185,82.93864774001176,35.59017105202612,78.79017105202611
54.805614356942506,83.04996278355021,35.63017105202612,78.88017105202611
54.87126816048826,82.9100819876687,35.67017105202612,78.97017105202612
55.08512032407305,82.95959031488387,35.71017105202612,79.06017105202612
55.722454840258315,82.91252184344994,35.75017105202612,79.15017105202611
56.55530666900817,83.03254496068836,35.79017105202612,79.24017105202611
57.24545415550546,82.96192910867606,35.830171052026124,79.33017105202612
58.52176351370403,82.83846929061717,35.87017105202612,79.42017105202612
60.07254130802061,82.90613164118797,35.91017105202612,79.51017105202612
60.76536819334026,83.00695480139844,35.95017105202612,79.60017105202611
60.994332061553976,82.88945113024988,35.99017105202612,79.69017105202612
61.019879889601505,82.68456423583308,36.03017105202612,79.78017105202612
60.98912598376959,82.51787139301949,36.07017105202612,79.87017105202612
61.06734878459478,82.43721243930716,36.11017105202612,79.96017105202611
60.83771481025052,82.04353207442792,36.15017105202612,80.05017105202612
60.51790948160275,81.73677051043428,36.19017105202612,80.14017105202612
60.462049044972495,81.64046810762235,36.23017105202612,80.23017105202612
60.72029681712353,81.78647270262486,36.27017105202612,80.32017105202611
60.947797054373815,82.4700031668954,36.31017105202612,80.41017105202612
61.01151747807755,83.56610683303069,36.35017105202612,80.50017105202612
61.274130769110464,84.47885283377903,36.39017105202612,80.59017105202612
61.5644957298165,84.72134150812718,36.43017105202612,80.68017105202611
61.67570051346293,85.00802944113774,36.47017105202612,80.77017105202611
61.51939195509564,85.2530525682321,36.510171052026124,80.86017105202612
61.38625290865452,85.37355007025913,36.55017105202612,80.95017105202612
61.09095336449671,85.41039945425115,36.59017105202612,81.04017105202611
60.85234563616463,85.3462115317209,36.63017105202612,81.13017105202611
60.44516858708075,85.48189209054105,36.67017105202612,81.22017105202612
60.19656754804708,85.40870744040471,36.71017105202612,81.31017105202612
60.10372512532365,85.46622130109107,36.75017105202612,81.40017105202611
60.10649803497707,85.24544417214436,36.79017105202612,81.49017105202611
60.66828268028876,85.0132179439688,36.830171052026124,81.58017105202612
61.50920978080575,84.68908511871888,36.87017105202612,81.67017105202612
61.86900700129677,84.30065371987138,36.91017105202612,81.76017105202612
61.89736436216905,84.07906922531615,36.95017105202612,81.85017105202611
61.84541263940515,84.07080868136798,36.99017105202612,81.94017105202612
61.68074451522491,84.36623792712633,37.03017105202612,82.03017105202612
61.46021996100875,84.396752328408,37.07017105202612,82.12017105202612
61.50940550675271,84.47679760764952,37.11017105202612,82.21017105202611
61.55615038185652,84.53450509495813,37.15017105202612,82.30017105202612
61.30951233282687,84.4589443974361,37.19017105202612,82.39017105202612
60.93861610146554,84.31476254450821,37.23017105202612,82.48017105202612
60.661732983781036,84.11255747320521,37.27017105202612,82.57017105202611
60.397288707179186,83.89424317815632,37.31017105202612,82.66017105202612
60.37226839761986,83.82411454404101,37.35017105202612,82.75017105202612
60.15602246054443,83.86652123095925,37.39017105202612,82.84017105202612
59.77833880174377,83.87787757169711,37.43017105202612,82.93017105202611
59.53592400762287,84.06077065483217,37.47017105202612,83.02017105202611
59.26425796302597,84.10566121266115,37.510171052026124,83.11017105202612
59.0455937166984,84.25163987183474,37.55017105202612,83.20017105202612
58.91409369674963,84.69147704373339,37.59017105202612,83.29017105202611
59.06169273061622,85.0256171768051,37.63017105202612,83.38017105202611
59.410036591536986,85.2149475356062,37.67017105202612,83.47017105202612
59.602374394141826,85.25813677073893,37.71017105202612,83.56017105202612
59.71972759724187,85.03642675402102,37.75017105202612,83.65017105202611
59.88960514736604,84.8841517456521,37.79017105202612,83.74017105202611
59.80806464723317,84.81378776855864,37.830171052026124,83.83017105202612
59.80128185637841,84.63522854810998,37.87017105202612,83.92017105202612
59.85919111178282,84.46344498460643,37.91017105202612,84.01017105202612
60.112507891071445,84.16581956944371,37.95017105202612,84.10017105202611
60.34124531982171,84.31496506334118,37.99017105202612,84.19017105202612
60.645655056046735,84.48001897060063,38.03017105202612,84.28017105202612
60.73959130673115,84.88087402218416,38.07017105202612,84.37017105202612
60.556468694487855,85.36595298134299,38.11017105202612,84.46017105202611
60.26694909987456,85.54229418102788,38.15017105202612,84.55017105202612
59.95167678851263,85.331048193115,38.19017105202612,84.64017105202612
59.86470174687583,85.32286580284607,38.23017105202612,84.73017105202612
59.86361967842444,85.73361021086018,38.27017105202612,84.82017105202611
59.88809322789918,86.1675990485336,38.31017105202612,84.91017105202612
60.103071895493116,86.14821541438192,38.35017105202612,85.00017105202612
60.3721063269588,85.89644512505059,38.39017105202612,85.09017105202612
60.35981992363293,85.64812617417215,38.43017105202612,85.18017105202611
60.121659532036844,85.64406365030726,38.47017105202612,85.27017105202611
60.00917301536657,86.11417439132698,38.510171052026124,85.36017105202612
60.38771281407964,87.2954555651386,38.55017105202612,85.45017105202612
60.6321232774913,88.57510902390408,38.59017105202612,85.54017105202611
60.496339184084555,89.88177473477307,38.63017105202612,85.63017105202611
60.39808047335324,90.38495391736178,38.67017105202612,85.72017105202612
60.48677818493705,90.47583133856222,38.71017105202612,85.81017105202612
60.27422189405171,90.44720443704061,38.75017105202612,85.90017105202611
59.79120189155423,90.44240646969514,38.79017105202612,85.99017105202611
59.33432475288351,90.30911219629695,38.830171052026124,86.08017105202612
59.04396091930903,90.40443328419869,38.87017105202612,86.17017105202612
58.634679693956386,90.56931116867129,38.91017105202612,86.26017105202611
58.32214064523398,90.93342963486793,38.95017105202612,86.35017105202611
58.00530326339816,91.0284328121248,38.99017105202612,86.44017105202612
57.63425728331271,90.89882758441834,39.03017105202612,86.53017105202612
57.473566538610754,90.62798694848628,39.07017105202612,86.62017105202612
57.875684544249324,90.45898007408458,39.11017105202612,86.71017105202611
58.574024674258325,90.97951686467242,39.15017105202612,86.80017105202612
59.21062223311547,91.4942342755809,39.19017105202612,86.89017105202612
59.81216701537919,91.78736756364819,39.23017105202612,86.98017105202612
60.072253415127925,92.12252292235443,39.27017105202612,87.07017105202611
60.424140532602934,93.04417260932172,39.31017105202612,87.16017105202612
60.747194384214424,94.56802309301693,39.35017105202612,87.25017105202612
61.02825618337535,95.71884702884581,39.39017105202612,87.34017105202612
61.22933322197126,96.06996719552119,39.43017105202612,87.43017105202611
61.376721701365646,96.33166409614817,39.47017105202612,87.52017105202611
61.289249311596855,96.38292361215241,39.510171052026124,87.61017105202612
61.19217261744601,96.18626866498634,39.55017105202612,87.70017105202612
61.177916418387355,95.97220081116313,39.59017105202612,87.79017105202611
61.188867235682444,95.85168506644627,39.63017105202612,87.88017105202611
61.225022944300136,96.07546576662108,39.67017105202612,87.97017105202612
61.41788499058397,96.00935100823081,39.71017105202612,88.06017105202612
61.40973054345194,95.89465972327699,39.75017105202612,88.15017105202611
61.373166579787835,95.59903915245884,39.79017105202612,88.24017105202611
61.54128664430447,95.32753799789504,39.830171052026124,88.33017105202612
61.35586875535518,95.14973083370086,39.87017105202612,88.42017105202612
61.01393826916837,95.11781982164541,39.91017105202612,88.51017105202611
60.73885952681226,95.25545675764867,39.95017105202612,88.60017105202611
60.57795326599555,95.56448222269451,39.99017105202612,88.69017105202612
60.52246265988439,96.05122340204797,40.03017105202612,88.78017105202612
60.1424767223655,97.45129774663788,40.07017105202612,88.87017105202612
59.81288045743383,98.53645313989888,40.11017105202612,88.96017105202611
60.02822470937788,98.77174460036282,40.15017105202612,89.05017105202612
60.531384844661204,98.73059963814369,40.19017105202612,89.14017105202612
60.92456737993757,98.63017554724011,40.23017105202612,89.23017105202612
61.25735924027972,98.76483195087351,40.27017105202612,89.32017105202611
61.825902803454014,98.88526321933107,40.31017105202612,89.41017105202612
62.67037939130869,99.28243819892488,40.35017105202612,89.50017105202612
63.682247535591124,99.73050637198206,40.39017105202612,89.59017105202612
64.59823605480608,99.94724083508358,40.43017105202612,89.68017105202611
65.64693656884015,99.86310448341149,40.47017105202612,89.77017105202611
66.44874526192271,99.89615337181655,40.510171052026124,89.86017105202612
67.24623206898752,99.90286973580601,40.55017105202612,89.95017105202612
68.05862599144182,99.85953752213219,40.59017105202612,90.04017105202611
68.58940773463812,99.83736201681624,40.63017105202612,90.13017105202611
69.10032958395344,99.73467470885997,40.67017105202612,90.22017105202612
70.25801306827738,99.70037334526339,40.71017105202612,90.31017105202612
70.90178730984763,99.71732774235639,40.75017105202612,90.40017105202611
71.61356744240439,99.87849055714791,40.79017105202612,90.49017105202611
72.57857104331231,100.35299923960893,40.830171052026124,90.58017105202612
72.95612034359519,101.34674276298642,40.87017105202612,90.67017105202612
73.10613662901518,102.08393816002027,40.91017105202612,90.76017105202611
73.42045126272247,102.9118619173239,40.95017105202612,90.85017105202611
73.96647257246947,102.91730721419869,40.99017105202612,90.94017105202612
74.58872695983999,102.74355199870428,41.03017105202612,91.03017105202612
74.74747376069331,102.59796822579385,41.07017105202612,91.12017105202612
74.7916764252828,102.31951240243365,41.11017105202612,91.21017105202611
75.08246828700139,102.23721174271179,41.15017105202612,91.30017105202612
75.22071311350031,102.56023707606667,41.19017105202612,91.39017105202612
75.17065434210664,102.56523830231092,41.23017105202612,91.48017105202612
75.00933867522224,102.28778374450056,41.27017105202612,91.57017105202611
74.9142912700663,101.95535513830387,41.31017105202612,91.66017105202612
74.7718545847723,101.72196283758267,41.35017105202612,91.75017105202612
74.84462957888358,101.65971974760761,41.39017105202612,91.84017105202612
74.67227775470548,101.53607796189942,41.43017105202612,91.93017105202611
74.57972309139052,101.58085540022294,41.47017105202612,92.02017105202611
74.61679210751142,101.87682225073672,41.510171052026124,92.11017105202612
74.41427757105747,102.12084279167965,41.55017105202612,92.20017105202612
74.05282551690523,102.35542235336027,41.59017105202612,92.29017105202611
73.67801963446571,102.6983847083398,41.63017105202612,92.38017105202611
73.39269351504706,102.83439701464427,41.67017105202612,92.47017105202612
73.50022757809944,103.20279005513757,41.71017105202612,92.56017105202612
73.7447433255516,103.39245497081599,41.75017105202612,92.65017105202611
73.99365394139829,103.21419815124635,41.79017105202612,92.74017105202611
74.27436148777319,102.91424818312964,41.830171052026124,92.83017105202612
74.08255316560229,102.9242247009384,41.87017105202612,92.92017105202612
74.02138259260848,103.33900000554894,41.91017105202612,93.01017105202611
74.39289107374299,103.4842691716005,41.95017105202612,93.10017105202611
74.54314896973908,103.45068369708481,41.99017105202612,93.19017105202612
74.35301625522382,103.32915719838685,42.03017105202612,93.28017105202612
74.11013423402777,103.23904395159282,42.07017105202612,93.37017105202612
73.81195526662587,103.1869300236315,42.11017105202612,93.46017105202611
73.633465594028,103.7458608800461,42.15017105202612,93.55017105202612
73.70838428873397,103.9038618438538,42.19017105202612,93.64017105202612
73.94694891699731,103.63700783389017,42.23017105202612,93.73017105202612
73.94958404210853,103.2762572466716,42.27017105202612,93.82017105202611
73.81911441875971,103.02231780683738,42.31017105202612,93.91017105202612
73.58727404653675,103.038509101191,42.35017105202612,94.00017105202612
73.44161146044357,102.9947508772034,42.39017105202612,94.09017105202612
73.2644936238801,102.74665739990766,42.43017105202612,94.18017105202611
73.21824221625347,102.5077573814261,42.47017105202612,94.27017105202611
73.01848666671529,102.1964866863394,42.510171052026124,94.36017105202612
72.7016167155724,101.73553726861726,42.55017105202612,94.45017105202612
72.54082745686945,101.47041589161829,42.59017105202612,94.54017105202611
72.47047025480096,101.27747219416713,42.63017105202612,94.63017105202611
72.48350191531043,101.11978458199567,42.67017105202612,94.72017105202612
72.4445032358875,100.96437091025103,42.71017105202612,94.81017105202612
72.61414897977414,100.76470738480597,42.75017105202612,94.90017105202611
73.21384485644697,100.64826406892409,42.79017105202612,94.99017105202611
73.90094203993006,100.55723703601168,42.830171052026124,95.08017105202612
74.05089032061828,100.62584081850707,42.87017105202612,95.17017105202612
74.03494147740409,100.37307751099291,42.91017105202612,95.26017105202611
73.85978715392163,100.10592664497725,42.95017105202612,95.35017105202611
73.35907573554736,100.17406525005747,42.99017105202612,95.44017105202612
73.16879394219508,100.43800012895682,43.03017105202612,95.53017105202612
73.08716044318452,100.84356278411131,43.07017105202612,95.62017105202612
72.90671297497033,101.02384000802655,43.11017105202612,95.71017105202611
72.89339051874366,100.99741825631179,43.15017105202612,95.80017105202612
72.89962283408455,100.95756154019254,43.19017105202612,95.89017105202612
73.53783765226272,101.40281561288151,43.23017105202612,95.98017105202612
74.53565388557381,101.72630718083984,43.27017105202612,96.07017105202611
75.10767542072695,102.18841890008278,43.31017105202612,96.16017105202612
75.26884120282796,102.50915032506016,43.35017105202612,96.25017105202612
75.40699126684238,102.53659965255422,43.39017105202612,96.34017105202612
76.09764292069053,102.0839901324279,43.43017105202612,96.43017105202611
76.66166545211067,101.82225217565077,43.47017105202612,96.52017105202611
77.1594819395767,101.42752497413012,43.510171052026124,96.61017105202612
77.22955337880879,101.15436113489913,43.55017105202612,96.70017105202612
77.44393459401664,101.08067564642268,43.59017105202612,96.79017105202611
77.66377001553754,101.04082536776947,43.63017105202612,96.88017105202611
77.9385748502775,101.08137295867829,43.67017105202612,96.97017105202612
78.23306091558428,100.97444551230437,43.71017105202612,97.06017105202612
78.22357939303238,100.75325192811071,43.75017105202612,97.15017105202611
78.12939849058891,100.49904266538043,43.79017105202612,97.24017105202611
77.94244616807946,100.4814648015156,43.830171052026124,97.33017105202612
77.70974299048245,100.54315289364848,43.87017105202612,97.42017105202612
77.75634157624498,100.54460395501934,43.91017105202612,97.51017105202611
77.98878243451458,100.5655898189344,43.95017105202612,97.60017105202611
78.09627345114943,100.47067767648599,43.99017105202612,97.69017105202612
78.18293395431945,100.31092849730251,44.03017105202612,97.78017105202612
78.12139105747478,100.26680883020697,44.07017105202612,97.87017105202612
77.95606988145386,100.14606862625527,44.11017105202612,97.96017105202611
77.86563398528634,100.11873668755298,44.15017105202612,98.05017105202612
77.69960827174732,100.06729233469504,44.19017105202612,98.14017105202612
77.57704074765485,100.4282467392029,44.23017105202612,98.23017105202612
77.66825841256711,100.95484279739607,44.27017105202612,98.32017105202611
77.77159487529039,101.29380947029908,44.31017105202612,98.41017105202612
77.66015084676768,101.43676801161715,44.35017105202612,98.50017105202612
77.23101545615158,101.76029406541078,44.39017105202612,98.59017105202612
76.86601055459553,101.96617599172457,44.43017105202612,98.68017105202611
76.7856698734133,102.08370706208771,44.47017105202612,98.77017105202611
77.17821481255955,102.76494981309236,44.510171052026124,98.86017105202612
77.95704038024822,103.92421845566528,44.55017105202612,98.95017105202612
78.35251299025074,105.08796017650106,44.59017105202612,99.04017105202611
78.45544653694998,105.34880653750938,44.63017105202612,99.13017105202611
78.21548968697343,105.33696657951496,44.67017105202612,99.22017105202612
77.81723083761585,105.15049018136821,44.71017105202612,99.31017105202612
77.70303352510882,105.01204409091534,44.75017105202612,99.40017105202611
77.59355914221045,105.13034357216667,44.79017105202612,99.49017105202611
77.34181473170818,105.0841418745345,44.830171052026124,99.58017105202612
77.0276460369882,105.29587576227034,44.87017105202612,99.67017105202612
76.8084543584992,105.2868018889236,44.91017105202612,99.76017105202611
76.63109502424852,105.53539471574742,44.95017105202612,99.85017105202611
76.64616641722586,105.91741321738364,44.99017105202612,99.94017105202612
76.81718594216186,106.60075354960672,45.03017105202612,100.03017105202612
76.57693689447443,107.70498833973475,45.07017105202612,100.12017105202612
76.42538728804317,108.49019200554731,45.11017105202612,100.21017105202611
76.63656793115808,109.35399875240839,45.15017105202612,100.30017105202612
76.84026565944032,109.65580254875219,45.19017105202612,100.39017105202612
76.98260308558154,109.60448492631168,45.23017105202612,100.48017105202612
76.95476191990751,109.4712806833463,45.27017105202612,100.57017105202611
76.86807220966217,109.49222234375476,45.31017105202612,100.66017105202612
76.71830277044235,109.45874676964905,45.35017105202612,100.75017105202612
76.6672289690221,109.31792876984763,45.39017105202612,100.84017105202612
76.58049046402398,109.24079457053261,45.43017105202612,100.93017105202611
76.38964094740132,109.2397640742597,45.47017105202612,101.02017105202611
75.97406969410065,109.57168372638137,45.510171052026124,101.11017105202612
75.51838153009018,109.84337244567921,45.55017105202612,101.20017105202612
75.12480395826535,109.96538790479819,45.59017105202612,101.29017105202611
74.90142850652606,109.9400429450629,45.63017105202612,101.38017105202611
74.94157261213631,110.02803819811727,45.67017105202612,101.47017105202612
75.49458555846269,110.13538458364974,45.71017105202612,101.56017105202612
75.58989335902208,110.76596057087187,45.75017105202612,101.65017105202611
75.35778190303704,112.3493849682044,45.79017105202612,101.74017105202611
75.24694536150716,113.47759445103803,45.830171052026124,101.83017105202612
75.07703182899836,114.77460272065638,45.87017105202612,101.92017105202612
74.95943634657816,115.98043711880096,45.91017105202612,102.01017105202611
74.85667978011472,116.0169970555954,45.95017105202612,102.10017105202611
74.89579053646281,115.75449701268658,45.99017105202612,102.19017105202612
74.94401708110968,115.822183560939,46.03017105202612,102.28017105202612
75.05576237291903,115.81242643969355,46.07017105202612,102.37017105202611
75.2971550921651,115.8191633355817,46.11017105202612,102.46017105202611
75.61623294924789,115.94856545354197,46.15017105202612,102.55017105202612
75.65067285145498,116.033787622642,46.19017105202612,102.64017105202612
75.6187347781619,115.77382682460889,46.23017105202612,102.73017105202612
75.490238399088,115.58142755831508,46.27017105202612,102.82017105202611
75.4875942615794,115.30903938929401,46.31017105202612,102.91017105202612
75.77093889604609,115.00338792786636,46.35017105202612,103.00017105202612
76.3701404106489,114.84192492955987,46.39017105202612,103.09017105202612
76.7527626976878,114.95538934930946,46.43017105202612,103.18017105202611
76.71738286226308,115.26041780228853,46.47017105202612,103.27017105202611
76.59809248595457,115.23936750019969,46.510171052026124,103.36017105202612
76.3305213449369,114.99971528624755,46.55017105202612,103.45017105202612
76.1246281126332,114.89235379338214,46.59017105202612,103.54017105202611
75.81164804362102,115.1461620155917,46.63017105202612,103.63017105202611
75.55381097035148,115.29835263528749,46.67017105202612,103.72017105202612
75.300853670615,115.15721351071817,46.71017105202612,103.81017105202612
74.85160767639285,114.88425803463981,46.75017105202612,103.90017105202611
74.60842962916593,114.45660327759062,46.79017105202612,103.99017105202611
74.32916130889055,114.18397872784152,46.830171052026124,104.08017105202612
74.27256692467951,114.265127437735,46.87017105202612,104.17017105202612
74.23335008678241,114.74232836390367,46.91017105202612,104.26017105202611
74.27670800523796,115.32585648182602,46.95017105202612,104.35017105202611
74.48428507886543,115.35700789760907,46.99017105202612,104.44017105202612
74.42525035162873,115.29694333583888,47.03017105202612,104.53017105202612
74.44684300567492,115.34334666153784,47.07017105202612,104.62017105202611
74.50812593952988,115.4031059052998,47.11017105202612,104.71017105202611
74.81878665347936,115.36040860062418,47.15017105202612,104.80017105202612
75.41625872160525,115.37300352778948,47.19017105202612,104.89017105202612
75.84490400569224,115.1039056250221,47.23017105202612,104.98017105202612
75.8252449998608,115.00720849269808,47.27017105202612,105.07017105202611
75.58014819906559,115.39434838855398,47.31017105202612,105.16017105202612
75.4155710789243,115.89849783631419,47.35017105202612,105.25017105202612
75.32510087661935,116.19347517643484,47.39017105202612,105.34017105202612
75.2392034915617,116.54237428261021,47.43017105202612,105.43017105202611
75.02600285596151,116.3970173289177,47.47017105202612,105.52017105202611
74.72662067033144,116.11234762407764,47.510171052026124,105.61017105202612
74.47349107884509,116.10773913189738,47.55017105202612,105.70017105202612
74.51397844263734,116.14282887546825,47.59017105202612,105.79017105202611
75.12321981569656,116.07738976972024,47.63017105202612,105.88017105202611
76.43913236972433,116.13076465195999,47.67017105202612,105.97017105202612
77.367318763804,115.85372586862792,47.71017105202612,106.06017105202612
77.32401578147555,115.68744326918927,47.75017105202612,106.15017105202611
77.2544656443857,115.90487345439018,47.79017105202612,106.24017105202611
77.14888868244871,116.17945654190251,47.830171052026124,106.33017105202612
76.7323670999178,116.11284689476176,47.87017105202612,106.42017105202612
76.38269346706801,116.20718806473029,47.91017105202612,106.51017105202611
76.41568666592786,116.39362279960233,47.95017105202612,106.60017105202611
76.2677566285583,116.56855001591148,47.99017105202612,106.69017105202612
76.10830997858338,116.63913161331793,48.03017105202612,106.78017105202612
76.13071548149907,116.90797725679758,48.07017105202612,106.87017105202611
76.17883902209151,117.37800508646237,48.11017105202612,106.96017105202611
76.34651107418858,117.55257744039105,48.15017105202612,107.05017105202612
76.36996661417723,117.5270146112299,48.19017105202612,107.14017105202612
76.32571983281875,117.61231431592495,48.23017105202612,107.23017105202612
76.18006652961414,117.81017532977293,48.27017105202612,107.32017105202611
76.1460718128948,117.72652263130031,48.31017105202612,107.41017105202612
76.12351599047223,117.57663946621705,48.35017105202612,107.50017105202612
76.10377522303446,117.50916507245319,48.39017105202612,107.59017105202612
76.2047842306739,117.29316535993964,48.43017105202612,107.68017105202611
76.38121199304956,116.88636067103754,48.47017105202612,107.77017105202611
76.68451016983518,116.82952386933134,48.510171052026124,107.86017105202612
76.6853806791917,116.85320642842547,48.55017105202612,107.95017105202612
76.74737927069275,116.92694267436745,48.59017105202612,108.04017105202611
76.88390992557903,117.01691614859476,48.63017105202612,108.13017105202611
76.63489401218676,117.36043297272198,48.67017105202612,108.22017105202612
76.32958999764294,117.72013519546512,48.71017105202612,108.31017105202612
76.02807340998996,117.83571906096448,48.75017105202612,108.40017105202611
75.66984321320247,117.91808505244202,48.79017105202612,108.49017105202611
75.4643590762058,117.93340222373403,48.830171052026124,108.58017105202612
75.34369065044943,117.92967224045591,48.87017105202612,108.67017105202612
75.46924880899576,118.07220072829752,48.91017105202612,108.76017105202611
75.5812379994324,118.8992113152834,48.95017105202612,108.85017105202611
75.42392909224047,119.06540423327026,48.99017105202612,108.94017105202612
75.17051892254312,118.78123053300813,49.03017105202612,109.03017105202612
75.19992189354666,118.61312609966865,49.07017105202612,109.12017105202611
75.42026896888953,118.64136469931414,49.11017105202612,109.21017105202611
75.21741410732372,118.50206663727953,49.150171052026124,109.30017105202612
74.8189342632375,118.1402801489212,49.19017105202612,109.39017105202612
74.46476206508885,117.80788930067881,49.23017105202612,109.48017105202612
74.33517967519639,117.50314869982618,49.27017105202612,109.57017105202611
74.34002347093391,117.48333023396854,49.31017105202612,109.66017105202612
74.21739592288536,117.62381112770514,49.35017105202612,109.75017105202612
74.19921216520399,117.75414332103489,49.39017105202612,109.84017105202612
74.38343277623497,118.0833649398508,49.43017105202612,109.93017105202611
74.46028155534808,118.47908703942477,49.47017105202612,110.02017105202611
74.14626595594457,118.69229840634435,49.510171052026124,110.11017105202612
73.92269335780776,118.89994331375762,49.55017105202612,110.20017105202612
74.10792621596507,119.0366470576822,49.59017105202612,110.29017105202611
74.62192591903045,118.82771090298054,49.63017105202612,110.38017105202611
74.68832260531906,118.89648206371913,49.67017105202612,110.47017105202612
74.8239150460221,119.08901956681225,49.71017105202612,110.56017105202612
75.47332553659447,119.26036903494317,49.75017105202612,110.65017105202611
76.21295693756441,119.60105199105588,49.79017105202612,110.74017105202611
76.75186029207875,120.03559425670898,49.830171052026124,110.83017105202612
76.84566669675769,120.2432203619918,49.87017105202612,110.92017105202612
76.87134248025609,120.54413289322973,49.91017105202612,111.01017105202611
77.24362620835723,120.96784111661277,49.95017105202612,111.10017105202611
77.88184160145359,121.63362351216946,49.99017105202612,111.19017105202612
78.22585546516572,122.19855993731754,50.03017105202612,111.28017105202612
78.5191291611142,122.50951729843233,50.07017105202612,111.37017105202611
78.68918265957879,122.45494225274173,50.11017105202612,111.46017105202611
78.77132130627824,122.5410821267381,50.150171052026124,111.55017105202612
79.07122403653008,122.80030376535807,50.19017105202612,111.64017105202612
