x,y
0.02488605652009009,295.36909653981246
0.026162029846153262,271.5279202438417
0.027503296881393267,260.7114964992092
0.028913417251699814,221.41689345432684
0.030395848879365753,221.63723884519462
0.03195435479747447,205.30145555320635
0.033592698039109394,185.87498691143574
0.03531494674814445,169.9808693807886
0.037125575882840975,156.9561168294504
0.03902906040146033,148.12670152105017
0.041030180373054385,141.06199929880324
0.04313381757027188,122.29754180924154
0.0453453622837458,117.88283415504142
0.047670204804109106,109.27376423750896
0.050114345643575885,90.95097250928838
0.0526837853143602,96.02866629530298
0.05538493114306352,86.75661024595601
0.05822459727067471,77.70587456708242
0.061209801245376304,73.2901919332767
0.06434806913333513,66.88847584284429
0.06764733381510536,66.66813045197652
0.07111562987483806,60.707105143279634
0.07476180552545904,53.64337790063833
0.07859491238708784,51.2147037030649
0.08262461230142508,42.60563378553243
0.08686087222096193,46.57965065799702
0.09131426931977067,42.16396802419129
0.09599609269710146,36.64558345644115
0.10091793656299507,33.99656386799996
0.1060921070526702,30.684558147744262
0.11153121541213605,26.711516254885282
0.11725000866293567,25.607839341335254
0.12326170827265943,30.4642127568765
0.1295815697808346,22.295833621079556
0.13622484872698848,19.426468641770605
0.14320883472258533,18.98480288042947
0.15055183441505793,16.997794444197176
0.15827113741587054,15.452451769306013
0.1663850503724559,14.790440617097119
0.17491594807612074,15.23210637843825
0.18388417124623477,15.673772139779384
0.19331209467410473,12.58308678999706
0.20322412722297425,10.817398724238135
0.21364366072011853,9.272056049346974
0.2245971381007182,11.699755267314794
0.2361120193359225,8.388724526664706
0.2482177984688174,7.285047613114678
0.2609439695424891,8.388724526664706
0.27432307770792913,8.388724526664706
0.28838766811612904,7.7267133744558105
0.3031743540619544,4.194362263332353
0.3187177147683337,5.518384567750144
0.33505944870997495,5.518384567750144
0.3522382032536806,6.401716090432411
0.3702977109460955,3.974016872464591
0.38928373840580166,4.414707654200115
0.4092420522513809,3.3110307406500867
0.4302245213172261,3.974016872464591
0.45228301443772995,3.974016872464591
0.47547143451922236,1.3249972840234003
0.49984978668384406,2.869364979308953
0.5254770590177671,2.649019588441191
0.5524193588589431,2.428674197573429
0.5807427935453239,1.9870084362322955
0.610517538558735,1.3249972840234003
0.6418198715968128,1.765688065758924
0.6747260703571938,1.1036769135500288
0.7093205488252624,0.6620111522088954
0.745687720986403,1.9870084362322955
0.7839201371137479,1.1036769135500288
0.8241123815523662,0.8833315226822669
0.8663661578991068,1.1036769135500288
0.9107852038227551,0.6620111522088954
0.957482410315813,0.44166576134113344
1.0065737194786883,0.22034539086776195
1.0581852437714732,0.22034539086776195
1.1124339423305436,0.22034539086776195
1.169469319443267,0.44166576134113344
1.2294337601452316,0.22034539086776195
1.2924696494720256,0.6620111522088954
1.3587295428189217,0.22034539086776195
1.4283965066602475,0.44166576134113344
1.5016332667509609,0.22034539086776195
1.5786228895653895,0.22034539086776195
1.659558611937546,0.22034539086776195
1.7446438410611274,0.22034539086776195
1.834092154489516,0.0
1.9281374704954635,0.0
2.026993366632352,0.22034539086776195
2.1309141018923037,0.0
2.240174275986809,0.0
2.3550281479079906,0.22034539086776195
2.475770658086709,0.0
2.60270691731351,0.0
2.736152206738625,0.0
2.8764319778719694,0.0
3.023912363662198,0.22034539086776195
3.178949326698281,0.0
3.3419395110079293,0.0
3.5132897309785363,0.0
3.693416971357182,0.0
3.8827788983296854,0.0
4.081853518801235,0.0
4.291139180396388,0.0
4.511154571459075,0.0
4.742438721052592,0.0
4.985591680398347,0.0
5.241213500717745,0.0
5.509934744311251,0.0
5.792426654918064,0.0
6.089411328075809,0.0
6.401631200041482,0.0
6.729849047791449,0.0
7.074888670460182,0.0
7.4376247189805795,0.0
7.818962355364596,0.0
8.219847423062925,0.0
8.641296958044048,0.0
9.084338166636142,0.0
9.550099958764223,0.0
