Time,Mean delay per firm
4775263.0,87.073475219
4775264.0,86.943582073
4775265.0,86.783973145
4775266.0,86.82035862
4775267.0,86.912570989
4775268.0,86.852566348
4775269.0,86.724068364
4775270.0,86.755291461
4775271.0,86.887794782
4775272.0,87.388086574
4775273.0,88.074064911
4775274.0,88.517502235
4775275.0,88.762809079
4775276.0,88.872973071
4775277.0,88.807294592
4775278.0,88.95526539
4775279.0,89.164382149
4775280.0,89.070745823
4775281.0,88.96678141
4775282.0,88.887079845
4775283.0,88.877119867
4775284.0,89.242712994
4775285.0,89.649953136
4775286.0,89.738991768
4775287.0,89.635344404
4775288.0,89.665033189
4775289.0,89.720160623
4775290.0,89.530714961
4775291.0,89.35926761
4775292.0,89.379836971
4775293.0,89.418043438
4775294.0,89.318631752
4775295.0,89.149819527
4775296.0,89.152730585
4775297.0,89.290905868
4775298.0,90.126690544
4775299.0,90.9840774
4775300.0,91.154821916
4775301.0,90.928024973
4775302.0,90.893363703
4775303.0,91.196417256
4775304.0,91.546126521
4775305.0,91.64842195
4775306.0,91.638948608
4775307.0,91.656358726
4775308.0,91.775428697
4775309.0,92.231749862
4775310.0,92.507634987
4775311.0,92.557733645
4775312.0,92.386278626
4775313.0,92.241207777
4775314.0,92.210913817
4775315.0,92.268497805
4775316.0,92.325510786
4775317.0,92.309844927
4775318.0,92.246308565
4775319.0,92.453547396
4775320.0,92.765281314
4775321.0,92.999183899
4775322.0,93.267027913
4775323.0,93.2409635
4775324.0,92.986071042
4775325.0,92.761760366
4775326.0,93.022481252
4775327.0,93.642231212
4775328.0,94.075742056
4775329.0,94.595448326
4775330.0,95.014474352
4775331.0,95.062904006
4775332.0,95.05393762
4775333.0,94.967081523
4775334.0,94.78156067
4775335.0,94.635548645
4775336.0,94.577609638
4775337.0,94.360727792
4775338.0,94.053229887
4775339.0,93.806620405
4775340.0,93.520175994
4775341.0,93.467750853
4775342.0,93.569214185
4775343.0,93.74017747
4775344.0,93.719305271
4775345.0,93.701512158
4775346.0,93.428327252
4775347.0,93.29402984
4775348.0,93.125240125
4775349.0,92.952738472
4775350.0,92.801833183
4775351.0,92.599370001
4775352.0,92.537950656
4775353.0,92.786413263
4775354.0,93.178789747
4775355.0,93.639868702
4775356.0,94.483056622
4775357.0,95.009052714
4775358.0,94.872572886
4775359.0,94.699024944
4775360.0,94.620050643
4775361.0,94.473751022
4775362.0,94.212763405
4775363.0,93.984261872
4775364.0,93.820677958
4775365.0,93.818982474
4775366.0,93.707041505
4775367.0,93.414853223
4775368.0,93.337064991
4775369.0,93.45485723
4775370.0,93.58346376
4775371.0,93.693453767
4775372.0,93.743388251
4775373.0,93.727375504
4775374.0,93.744011957
4775375.0,93.771319472
4775376.0,93.742477297
4775377.0,93.635206183
4775378.0,93.704951712
4775379.0,93.931174473
4775380.0,94.068317521
4775381.0,93.908773962
4775382.0,93.793046174
4775383.0,93.938553721
4775384.0,94.135303935
4775385.0,94.59601989
4775386.0,95.554899746
4775387.0,96.201316702
4775388.0,96.274956588
4775389.0,96.129869293
4775390.0,95.929472037
4775391.0,95.535327225
4775392.0,95.061370324
4775393.0,94.621291639
4775394.0,94.421202223
4775395.0,94.529806974
4775396.0,94.414303697
4775397.0,94.340811488
4775398.0,94.378052234
4775399.0,94.328966672
4775400.0,94.26931416
4775401.0,94.009445876
4775402.0,93.824042159
4775403.0,93.930845445
4775404.0,93.99186155
4775405.0,94.042890646
4775406.0,94.156346932
4775407.0,94.179707594
4775408.0,94.120057955
4775409.0,94.093468968
4775410.0,94.053506406
4775411.0,94.015173611
4775412.0,94.058568296
4775413.0,94.355383245
4775414.0,94.689088708
4775415.0,94.545071334
4775416.0,94.226511628
4775417.0,93.977172581
4775418.0,93.687368588
4775419.0,93.437518868
4775420.0,93.218608307
4775421.0,93.255284656
4775422.0,93.416860535
4775423.0,93.523820619
4775424.0,93.511497227
4775425.0,93.290375765
4775426.0,93.06518524
4775427.0,92.981706007
4775428.0,92.982056086
4775429.0,92.943048859
4775430.0,93.514700235
4775431.0,94.205367521
4775432.0,94.43634808
4775433.0,94.416040232
4775434.0,94.219021961
4775435.0,93.896567845
4775436.0,93.60991368
4775437.0,93.486097137
4775438.0,93.67538911
4775439.0,94.304764083
4775440.0,94.97417815
4775441.0,95.842665475
4775442.0,96.191228063
4775443.0,96.088282986
4775444.0,95.973151518
4775445.0,95.957819818
4775446.0,96.091022295
4775447.0,96.13015449
4775448.0,96.318012957
4775449.0,96.433036644
4775450.0,96.337942972
4775451.0,96.136565607
4775452.0,96.008917692
4775453.0,95.959700094
4775454.0,96.021072585
4775455.0,95.887849819
4775456.0,95.817429676
4775457.0,96.041235237
4775458.0,96.288406603
4775459.0,96.250365245
4775460.0,96.26247809
4775461.0,96.265389653
4775462.0,96.401075837
4775463.0,96.45564557
4775464.0,96.418765886
4775465.0,96.222343821
4775466.0,96.045217689
4775467.0,95.891090267
4775468.0,95.827996864
4775469.0,95.888253679
4775470.0,96.204917637
4775471.0,96.388876552
4775472.0,96.433179281
4775473.0,96.331753005
4775474.0,96.20922366
4775475.0,96.008832616
4775476.0,95.829547012
4775477.0,95.72689482
4775478.0,95.790503478
4775479.0,95.965460222
4775480.0,95.846134082
4775481.0,95.632228625
4775482.0,95.607161022
4775483.0,95.900783139
4775484.0,96.111295398
4775485.0,95.956950931
4775486.0,95.823957879
4775487.0,96.050457317
4775488.0,96.963709093
4775489.0,97.923182305
4775490.0,98.286776176
4775491.0,98.289534471
4775492.0,98.01413319
4775493.0,97.712815119
4775494.0,97.491131055
4775495.0,97.281949908
4775496.0,97.26825486
4775497.0,97.182384173
4775498.0,97.145903528
4775499.0,97.202350203
4775500.0,97.151579806
4775501.0,97.024929991
4775502.0,96.839101368
4775503.0,96.66502433
4775504.0,96.467412483
4775505.0,96.313416086
4775506.0,96.153478826
4775507.0,96.065827774
4775508.0,96.061485852
4775509.0,96.201882688
4775510.0,96.602222322
4775511.0,96.685885584
4775512.0,96.841007805
4775513.0,96.812307751
4775514.0,96.51623846
4775515.0,96.271577789
4775516.0,96.173184173
4775517.0,95.870841046
4775518.0,95.547368336
4775519.0,95.398745964
4775520.0,95.431930138
4775521.0,95.490397089
4775522.0,95.593058138
4775523.0,95.836973701
4775524.0,96.129377977
4775525.0,97.058936325
4775526.0,98.504277908
4775527.0,99.135438213
4775528.0,99.14488579
4775529.0,99.004141127
4775530.0,98.801279897
4775531.0,98.632295343
4775532.0,98.464006077
4775533.0,98.47993983
4775534.0,98.557316453
4775535.0,98.70364467
4775536.0,98.724366665
4775537.0,98.637818563
4775538.0,98.558359453
4775539.0,98.442333498
4775540.0,98.283879596
4775541.0,98.007657196
4775542.0,97.811487445
4775543.0,97.724739811
4775544.0,97.620077563
4775545.0,97.340202588
4775546.0,97.113783899
4775547.0,96.967691419
4775548.0,97.140545292
4775549.0,97.616696244
4775550.0,98.223394425
4775551.0,98.359867977
4775552.0,98.389919974
4775553.0,98.30235728
4775554.0,98.197658989
4775555.0,98.134871648
4775556.0,97.938054718
4775557.0,97.808526349
4775558.0,97.864614079
4775559.0,98.018379935
4775560.0,97.948019184
4775561.0,97.793444952
4775562.0,97.667525585
4775563.0,97.561809198
4775564.0,97.495309669
4775565.0,97.576228727
4775566.0,97.648583911
4775567.0,97.638349225
4775568.0,97.767417141
4775569.0,98.025415894
4775570.0,98.060820117
4775571.0,98.044708485
4775572.0,98.04415879
4775573.0,98.101691382
4775574.0,98.236476796
4775575.0,98.199632057
4775576.0,98.054676732
4775577.0,97.822198414
4775578.0,97.626170446
4775579.0,97.68071871
4775580.0,97.918504034
4775581.0,98.037694002
4775582.0,97.977696665
4775583.0,97.778640082
4775584.0,97.612882494
4775585.0,97.240467481
4775586.0,96.976536878
4775587.0,96.868336982
4775588.0,96.811154362
4775589.0,96.726383092
4775590.0,96.702309101
4775591.0,96.871364327
4775592.0,97.020283995
4775593.0,97.19491807
4775594.0,97.206343661
4775595.0,97.069158456
4775596.0,96.900087528
4775597.0,96.838494515
4775598.0,97.056050982
4775599.0,97.792787913
4775600.0,98.132730687
4775601.0,98.428628594
4775602.0,98.548747204
4775603.0,98.559834298
4775604.0,98.531418184
4775605.0,98.561164993
4775606.0,98.722712857
4775607.0,98.688577017
4775608.0,98.659317089
4775609.0,98.536503192
4775610.0,98.351721098
4775611.0,98.123758819
4775612.0,97.889458987
4775613.0,97.719753809
4775614.0,97.550399122
4775615.0,97.346226171
4775616.0,97.178112466
4775617.0,96.992604907
4775618.0,96.881310659
4775619.0,96.77940281
4775620.0,96.718175307
4775621.0,96.589750715
4775622.0,96.543321514
4775623.0,96.410239619
4775624.0,96.146586085
4775625.0,95.910385329
4775626.0,95.658505399
4775627.0,95.577800942
4775628.0,95.546903399
4775629.0,95.619876687
4775630.0,95.591906701
4775631.0,95.277676115
4775632.0,94.980691012
4775633.0,94.829508155
4775634.0,94.607108883
4775635.0,94.33940395
4775636.0,93.978083293
4775637.0,93.653710575
4775638.0,93.558204449
4775639.0,93.634941881
4775640.0,93.483179276
4775641.0,93.271813143
4775642.0,93.114793348
4775643.0,92.926283511
4775644.0,92.668688636
4775645.0,92.49170936
4775646.0,92.334922605
4775647.0,92.040509545
4775648.0,91.802055647
4775649.0,91.82322889
4775650.0,92.315148713
4775651.0,92.763386691
4775652.0,93.085339395
4775653.0,93.07141961
4775654.0,93.028605755
4775655.0,92.873832942
4775656.0,92.671177395
4775657.0,92.49343634
4775658.0,92.479573179
4775659.0,92.603282067
4775660.0,92.779186567
4775661.0,92.82111283
4775662.0,92.627028504
4775663.0,92.449908554
4775664.0,92.266314751
4775665.0,92.089282012
4775666.0,91.984666199
4775667.0,92.273211972
4775668.0,92.666199746
4775669.0,92.924468498
4775670.0,92.86499352
4775671.0,92.733973193
4775672.0,92.472630123
4775673.0,92.355259501
4775674.0,92.509072606
4775675.0,92.584625303
4775676.0,92.636302873
4775677.0,92.617675848
4775678.0,92.557953577
4775679.0,92.459835389
4775680.0,92.259426326
4775681.0,91.983316858
4775682.0,91.785006087
4775683.0,91.727118558
4775684.0,91.628298726
4775685.0,91.3659081
4775686.0,91.155759897
4775687.0,90.978881908
4775688.0,90.908125344
4775689.0,90.899955071
4775690.0,90.790614852
4775691.0,90.527737796
4775692.0,90.37593537
4775693.0,90.449166491
4775694.0,90.753022658
4775695.0,90.936732099
4775696.0,90.918489677
4775697.0,90.846132084
4775698.0,90.813362782
4775699.0,90.813413214
4775700.0,90.669234536
4775701.0,90.389812575
4775702.0,90.052954891
4775703.0,89.756289372
4775704.0,89.609271669
4775705.0,89.6909867
4775706.0,89.618279992
4775707.0,89.435615831
4775708.0,89.179755044
4775709.0,89.04015331
4775710.0,89.087229715
4775711.0,89.244880752
4775712.0,89.280713394
4775713.0,89.180947695
4775714.0,89.166201387
4775715.0,88.969794406
4775716.0,88.59191968
4775717.0,88.220214964
4775718.0,87.930695271
4775719.0,88.050146996
4775720.0,89.658969675
4775721.0,92.655833425
4775722.0,93.699220143
4775723.0,93.99584481
4775724.0,93.945242569
4775725.0,93.840037633
4775726.0,93.780451859
4775727.0,93.746353372
4775728.0,93.697497899
4775729.0,93.64151333
4775730.0,93.586508552
4775731.0,93.340435398
4775732.0,93.036087492
4775733.0,92.83572577
4775734.0,92.701423096
4775735.0,92.560779724
4775736.0,92.348908143
4775737.0,92.073420418
4775738.0,91.730942689
4775739.0,91.517785268
4775740.0,91.226946401
4775741.0,90.862793474
4775742.0,90.600753329
4775743.0,90.728524834
4775744.0,91.817821234
4775745.0,94.198879327
4775746.0,94.824950284
4775747.0,94.704579948
4775748.0,94.601118786
4775749.0,94.555528371
4775750.0,94.616977484
4775751.0,94.48556463
4775752.0,94.395272531
4775753.0,94.420451892
4775754.0,94.3494181
4775755.0,94.314377052
4775756.0,94.231822949
4775757.0,94.138675475
4775758.0,93.94734456
4775759.0,93.715950787
4775760.0,93.563549002
4775761.0,93.388211737
4775762.0,93.50770293
4775763.0,94.006881813
4775764.0,94.08626041
4775765.0,94.056705461
4775766.0,94.166708777
4775767.0,94.456117026
4775768.0,94.672329658
4775769.0,95.507233448
4775770.0,96.868495558
4775771.0,97.627312223
4775772.0,97.929604429
4775773.0,98.017043122
4775774.0,98.048500806
4775775.0,98.01005525
4775776.0,97.943676467
4775777.0,98.02422732
4775778.0,98.315015126
4775779.0,98.456590765
4775780.0,98.635793115
4775781.0,98.801721978
4775782.0,98.774133997
4775783.0,98.664382216
4775784.0,98.669125533
4775785.0,98.754035985
4775786.0,98.676799737
4775787.0,98.638040448
4775788.0,98.60631008
4775789.0,98.853736306
4775790.0,99.40543011
4775791.0,99.656347561
4775792.0,99.548626435
4775793.0,99.512650776
4775794.0,99.667188474
4775795.0,99.841208704
4775796.0,99.855243583
4775797.0,99.70625608
4775798.0,99.541145313
4775799.0,99.301493925
4775800.0,99.125971547
4775801.0,99.00010139
4775802.0,98.736702215
4775803.0,98.542961753
4775804.0,98.437852995
4775805.0,98.362494413
4775806.0,98.230627993
4775807.0,98.173463168
4775808.0,98.638064072
4775809.0,99.770680656
4775810.0,100.449092113
4775811.0,100.80187721
4775812.0,100.854616958
4775813.0,100.858084931
4775814.0,100.895375279
4775815.0,101.012041353
4775816.0,101.070477154
4775817.0,101.142418705
4775818.0,101.541663784
4775819.0,101.903508307
4775820.0,102.041506965
4775821.0,102.401195429
4775822.0,102.87586526
4775823.0,103.112364913
4775824.0,103.184305921
4775825.0,103.145884533
4775826.0,103.115417515
4775827.0,102.865173433
4775828.0,102.604567842
4775829.0,102.396304763
4775830.0,102.300560096
4775831.0,102.43249268
4775832.0,102.477969349
4775833.0,102.430053334
4775834.0,102.068757305
4775835.0,101.755079895
4775836.0,101.700936651
4775837.0,101.991579643
4775838.0,103.097797669
4775839.0,104.537855305
4775840.0,105.75984516
4775841.0,105.902945848
4775842.0,105.894995346
4775843.0,105.838264757
4775844.0,105.70284313
4775845.0,105.607330228
4775846.0,105.430051513
4775847.0,105.159747005
4775848.0,104.924198561
4775849.0,104.53761247
4775850.0,104.139068916
4775851.0,103.87997695
4775852.0,103.72754627
4775853.0,103.553317622
4775854.0,103.40693392
4775855.0,103.47549417
4775856.0,103.582925662
4775857.0,103.71102974
4775858.0,103.693898794
4775859.0,103.634413979
4775860.0,103.528198172
4775861.0,103.561644213
4775862.0,103.747687098
4775863.0,104.354929376
4775864.0,104.761247307
4775865.0,104.570969509
4775866.0,104.385575124
4775867.0,104.219132694
4775868.0,103.926664767
4775869.0,103.587033322
4775870.0,103.340249183
4775871.0,103.1177822
4775872.0,102.919042696
4775873.0,102.710531514
4775874.0,102.751541422
4775875.0,102.953160995
4775876.0,102.988751086
4775877.0,103.09146322
4775878.0,103.163057145
4775879.0,102.950105948
4775880.0,102.610858836
4775881.0,102.247306818
4775882.0,102.047905271
4775883.0,102.274564478
4775884.0,102.647292727
4775885.0,102.711391273
4775886.0,102.591463452
4775887.0,102.432039102
4775888.0,102.410886627
4775889.0,102.328499146
4775890.0,102.223302007
4775891.0,102.215076636
4775892.0,102.164564335
4775893.0,102.262057594
4775894.0,102.478468477
4775895.0,102.682054111
4775896.0,102.638690616
4775897.0,102.678342499
4775898.0,102.920688744
4775899.0,103.026622926
4775900.0,102.869356225
4775901.0,102.577052855
4775902.0,102.293567057
4775903.0,102.063630122
4775904.0,101.795604508
4775905.0,101.646478222
4775906.0,101.422393085
4775907.0,101.249477129
4775908.0,101.154151828
4775909.0,101.087408976
4775910.0,101.029267311
4775911.0,101.200232389
4775912.0,102.228749162
4775913.0,104.257016036
4775914.0,105.375642061
4775915.0,105.672129373
4775916.0,105.644087136
4775917.0,105.530834883
4775918.0,105.496692228
4775919.0,105.398963862
4775920.0,105.216494624
4775921.0,104.979174202
4775922.0,104.888557909
4775923.0,105.161397172
4775924.0,105.379870531
4775925.0,105.209770711
4775926.0,104.995742735
4775927.0,104.845259676
4775928.0,104.645747064
4775929.0,104.363947316
4775930.0,104.127289454
4775931.0,103.951595971
4775932.0,103.75181766
4775933.0,103.559460393
4775934.0,103.418297926
4775935.0,103.240591084
4775936.0,102.95606958
4775937.0,102.596280522
4775938.0,102.274383672
4775939.0,102.114910227
4775940.0,102.089707863
4775941.0,102.014923896
4775942.0,101.781535975
4775943.0,101.608267477
4775944.0,101.664031297
4775945.0,101.610983761
4775946.0,101.480140548
4775947.0,101.384366721
4775948.0,101.233086792
4775949.0,101.00983027
4775950.0,100.707423401
4775951.0,100.499941677
4775952.0,100.274031767
4775953.0,100.130207758
4775954.0,100.275250119
4775955.0,100.491654039
4775956.0,100.235154182
4775957.0,99.829933037
4775958.0,99.526888377
4775959.0,99.313668221
4775960.0,99.066775377
4775961.0,98.8156708
4775962.0,98.682726828
4775963.0,98.556479788
4775964.0,98.462328454
4775965.0,98.259005141
4775966.0,97.994519534
4775967.0,97.634018878
4775968.0,97.335280673
4775969.0,97.290177914
4775970.0,97.871046274
4775971.0,98.898433593
4775972.0,99.332422314
4775973.0,99.324951234
4775974.0,99.131421612
4775975.0,98.96028234
4775976.0,98.607071787
4775977.0,98.333346062
4775978.0,98.313053289
4775979.0,98.485052094
4775980.0,98.528288756
4775981.0,98.510998914
4775982.0,98.469144942
4775983.0,98.480102793
4775984.0,98.481103577
4775985.0,98.253985966
4775986.0,98.081838032
4775987.0,97.90641811
4775988.0,97.767373335
4775989.0,97.871766207
4775990.0,97.953460668
4775991.0,97.835163543
4775992.0,97.745775201
4775993.0,98.085731686
4775994.0,98.968183578
4775995.0,99.68253802
4775996.0,99.698422397
4775997.0,99.537678735
4775998.0,99.368508866
4775999.0,99.275270059
4776000.0,99.063409106
4776001.0,98.839376257
4776002.0,98.556220934
4776003.0,98.312660677
4776004.0,98.233229029
4776005.0,98.108774539
4776006.0,97.902281757
4776007.0,97.685993971
4776008.0,97.446531206
4776009.0,97.278500065
4776010.0,97.173461773
4776011.0,96.981562043
4776012.0,96.917536724
4776013.0,96.951694124
4776014.0,96.722675612
4776015.0,96.55560455
4776016.0,96.304462669
4776017.0,95.946174245
4776018.0,95.673783948
4776019.0,95.361487986
4776020.0,95.193682073
4776021.0,95.085577177
4776022.0,95.067159168
4776023.0,95.054922757
4776024.0,95.004081696
4776025.0,95.094675887
4776026.0,95.258838094
4776027.0,95.349733805
4776028.0,95.4118935
4776029.0,95.31332677
4776030.0,95.135588665
4776031.0,94.784768189
4776032.0,94.542863256
4776033.0,94.353729765
4776034.0,94.167850877
4776035.0,94.022887903
4776036.0,93.836988243
4776037.0,93.885692044
4776038.0,94.763506679
4776039.0,95.133419252
4776040.0,94.877031833
4776041.0,94.801866157
4776042.0,94.853228827
4776043.0,94.975343853
4776044.0,94.993038572
4776045.0,94.802040865
4776046.0,94.809146488
4776047.0,95.000314739
4776048.0,94.946616127
4776049.0,94.918235113
4776050.0,95.184993907
4776051.0,95.409250591
4776052.0,95.393807743
4776053.0,95.335039643
4776054.0,95.416783645
4776055.0,95.469797899
4776056.0,95.240212163
4776057.0,94.991284535
4776058.0,94.86533493
4776059.0,94.630817174
4776060.0,94.56105285
4776061.0,94.652739342
4776062.0,94.582031564
4776063.0,94.459480679
4776064.0,94.535313463
4776065.0,94.475189595
4776066.0,94.408398201
4776067.0,94.318365958
4776068.0,94.116188238
4776069.0,93.883824645
4776070.0,93.665970585
4776071.0,93.54753752
4776072.0,93.807957683
4776073.0,94.289541008
4776074.0,94.482595578
4776075.0,94.584138355
4776076.0,94.673408134
4776077.0,94.687608331
4776078.0,94.593713609
4776079.0,94.50388237
4776080.0,94.532048026
4776081.0,95.161333695
4776082.0,95.912725518
4776083.0,95.990085185
4776084.0,96.085944118
4776085.0,96.360826515
4776086.0,96.282138281
4776087.0,95.96633177
4776088.0,95.764401814
4776089.0,95.83514705
4776090.0,96.359774377
4776091.0,96.86991165
4776092.0,96.933708836
4776093.0,97.021633786
4776094.0,97.083704707
4776095.0,97.196050866
4776096.0,97.102759657
4776097.0,97.10357734
4776098.0,97.29462578
4776099.0,97.181322505
4776100.0,96.970496588
4776101.0,96.802262251
4776102.0,96.615466835
4776103.0,96.359382452
4776104.0,96.059125573
4776105.0,95.844177007
4776106.0,95.662746849
4776107.0,95.548162891
4776108.0,95.373025022
4776109.0,95.09988004
4776110.0,94.846847296
4776111.0,94.745318422
4776112.0,94.570935282
4776113.0,94.364114022
4776114.0,94.247650289
4776115.0,94.232327121
4776116.0,94.025265509
4776117.0,93.596704123
4776118.0,93.218062176
4776119.0,92.931342731
4776120.0,92.714995732
4776121.0,92.633307862
4776122.0,92.678426075
4776123.0,92.805936111
4776124.0,92.966879307
4776125.0,93.160776416
4776126.0,93.333169086
4776127.0,93.319220541
4776128.0,93.291680045
4776129.0,93.247463443
4776130.0,93.38982158
4776131.0,93.328774976
4776132.0,93.057158133
4776133.0,92.994826262
4776134.0,93.063715023
4776135.0,93.009434595
4776136.0,92.88484397
4776137.0,92.727839171
4776138.0,92.525042695
4776139.0,92.3450324
4776140.0,92.187439617
4776141.0,92.08310978
4776142.0,92.081757105
4776143.0,92.204467036
4776144.0,92.303898282
4776145.0,92.871492164
4776146.0,94.350206648
4776147.0,95.372140187
4776148.0,95.83680956
4776149.0,96.077582983
4776150.0,96.144767325
4776151.0,96.003474881
4776152.0,96.021574248
4776153.0,96.399342019
4776154.0,97.06687848
4776155.0,97.53706335
4776156.0,97.903391245
4776157.0,98.35652309
4776158.0,98.453207586
4776159.0,98.630007972
4776160.0,99.648137476
4776161.0,100.79264229
4776162.0,100.866665111
4776163.0,100.796638617
4776164.0,100.937735687
4776165.0,101.006641082
4776166.0,101.069063243
4776167.0,101.106130852
4776168.0,101.027692852
4776169.0,100.876258706
4776170.0,100.752980601
4776171.0,100.530671197
4776172.0,100.501775565
4776173.0,101.010433079
4776174.0,101.708835764
4776175.0,101.95685348
4776176.0,102.619630198
4776177.0,103.606500097
4776178.0,103.738689438
4776179.0,103.562971527
4776180.0,103.421165222
4776181.0,103.549537301
4776182.0,103.700420575
4776183.0,103.729395099
4776184.0,103.472008624
4776185.0,103.266521775
4776186.0,103.263935129
4776187.0,103.655228505
4776188.0,103.838091671
4776189.0,103.905241065
4776190.0,103.979636249
4776191.0,104.022407379
4776192.0,104.041429184
4776193.0,104.085261964
4776194.0,104.385781573
4776195.0,104.613649078
4776196.0,105.123268296
4776197.0,106.142709629
4776198.0,107.002325274
4776199.0,107.811549362
4776200.0,108.120647713
4776201.0,107.947608792
4776202.0,107.702003497
4776203.0,107.547058958
4776204.0,107.427246991
4776205.0,107.193898469
4776206.0,107.224361415
4776207.0,108.081909442
4776208.0,109.853250635
4776209.0,110.164247295
4776210.0,109.993193618
4776211.0,109.767846125
4776212.0,109.55082523
4776213.0,109.408338622
4776214.0,109.249894
4776215.0,108.983630371
4776216.0,108.746517768
4776217.0,108.567845435
4776218.0,108.472194801
4776219.0,108.293819502
4776220.0,108.037750306
4776221.0,107.821600499
4776222.0,107.63708321
4776223.0,107.403702953
4776224.0,107.240069331
4776225.0,107.334452283
4776226.0,107.949917896
4776227.0,108.641301175
4776228.0,108.698299046
4776229.0,108.556302597
4776230.0,108.511309377
4776231.0,108.511427341
4776232.0,108.310386408
4776233.0,108.210704364
4776234.0,108.338930279
4776235.0,108.411484685
4776236.0,108.202123066
4776237.0,108.071475604
4776238.0,107.880354646
4776239.0,107.628978975
4776240.0,107.597221957
4776241.0,107.608745956
4776242.0,107.610080915
4776243.0,107.609545717
4776244.0,107.534888479
4776245.0,107.364452813
4776246.0,107.254710216
4776247.0,107.149102111
4776248.0,107.290219024
4776249.0,107.56912732
4776250.0,107.679540945
4776251.0,107.558913471
4776252.0,107.429223992
4776253.0,107.262147428
4776254.0,107.060099967
4776255.0,106.918625318
4776256.0,107.088643198
4776257.0,107.4276226
4776258.0,107.379081128
4776259.0,107.117266933
4776260.0,106.939586504
4776261.0,106.849513506
4776262.0,106.754431632
4776263.0,106.842541621
4776264.0,106.889621826
4776265.0,106.810256493
4776266.0,106.790891521
4776267.0,106.776014694
4776268.0,106.815334867
4776269.0,106.779651259
4776270.0,106.716548136
4776271.0,106.846815488
4776272.0,107.4817651
4776273.0,108.376593315
4776274.0,108.535628474
4776275.0,108.303070783
4776276.0,108.042966428
4776277.0,107.749609096
4776278.0,107.577278522
4776279.0,107.422648159
4776280.0,107.252267727
4776281.0,107.13463475
4776282.0,107.074935139
4776283.0,107.013193684
4776284.0,107.087535387
4776285.0,107.013718914
4776286.0,107.056192104
4776287.0,107.188162631
4776288.0,107.064355683
4776289.0,106.90255859
4776290.0,106.759479301
4776291.0,106.620162596
4776292.0,106.601535517
4776293.0,106.43578605
4776294.0,106.225397561
4776295.0,106.012362947
4776296.0,105.805813668
4776297.0,105.606013826
4776298.0,105.272537796
4776299.0,104.979086105
4776300.0,104.818265984
4776301.0,104.707109478
4776302.0,104.67877259
4776303.0,104.735455838
4776304.0,105.013233587
4776305.0,105.25385354
4776306.0,105.314729674
4776307.0,105.061900354
4776308.0,104.951440818
4776309.0,105.223098763
4776310.0,105.673670469
4776311.0,106.132908167
4776312.0,106.532173467
4776313.0,106.993204548
4776314.0,107.194578309
4776315.0,107.208610743
4776316.0,107.05285481
4776317.0,106.931083902
4776318.0,107.066927669
4776319.0,107.587421635
4776320.0,107.912489848
4776321.0,108.023230322
4776322.0,108.196037336
4776323.0,108.28251913
4776324.0,108.286206661
4776325.0,108.337701276
4776326.0,108.411711851
4776327.0,108.38379511
4776328.0,108.366499241
4776329.0,108.309119947
4776330.0,108.242975145
4776331.0,108.210501042
4776332.0,107.957986916
4776333.0,107.708036607
4776334.0,107.40864681
4776335.0,107.11103141
4776336.0,106.889585014
4776337.0,106.828827655
4776338.0,106.742228918
4776339.0,106.657723265
4776340.0,106.808398047
4776341.0,106.815262479
4776342.0,106.603277217
4776343.0,106.244035262
4776344.0,105.830853352
4776345.0,105.645746303
4776346.0,105.609893157
4776347.0,105.667425527
4776348.0,105.792978646
4776349.0,106.104150515
4776350.0,106.484755474
4776351.0,106.514532051
4776352.0,106.581782677
4776353.0,107.01504953
4776354.0,107.403159641
4776355.0,107.456277732
4776356.0,107.3361291
4776357.0,107.166821087
4776358.0,107.04147328
4776359.0,106.828994478
4776360.0,106.63864333
4776361.0,106.388790107
4776362.0,106.080146643
4776363.0,105.834200723
4776364.0,105.746017748
4776365.0,105.699484955
4776366.0,105.405207589
4776367.0,105.100732099
4776368.0,104.779531459
4776369.0,104.557224413
4776370.0,104.478707663
4776371.0,104.640154325
4776372.0,104.885677934
4776373.0,105.369985576
4776374.0,105.550417733
4776375.0,105.645481497
4776376.0,105.782674138
4776377.0,105.79823035
4776378.0,105.665787338
4776379.0,105.576421682
4776380.0,105.516094701
4776381.0,105.378614421
4776382.0,105.267489513
4776383.0,105.174727332
4776384.0,105.237699279
4776385.0,105.381117985
4776386.0,105.567609404
4776387.0,105.696746375
4776388.0,105.700287686
4776389.0,105.482499762
4776390.0,105.17696421
4776391.0,105.003196398
4776392.0,105.134338946
4776393.0,105.239258948
4776394.0,105.180332482
4776395.0,105.12600541
4776396.0,105.020126264
4776397.0,104.930749793
4776398.0,104.918763906
4776399.0,104.748306055
4776400.0,104.682965347
4776401.0,104.810278882
4776402.0,105.139918705
4776403.0,105.550833371
4776404.0,105.686810053
4776405.0,105.607983146
4776406.0,105.454586273
4776407.0,105.150789048
4776408.0,104.788679828
4776409.0,104.53633612
4776410.0,104.235057748
4776411.0,103.951613019
4776412.0,103.751625634
4776413.0,103.626710774
4776414.0,103.527575095
4776415.0,103.592012045
4776416.0,103.822597341
4776417.0,104.059658323
4776418.0,104.243242684
4776419.0,104.227947892
4776420.0,104.064525418
4776421.0,103.832207113
4776422.0,103.742443449
4776423.0,103.764797353
4776424.0,103.687322728
4776425.0,103.650397876
4776426.0,103.619235664
4776427.0,103.505472548
